RecordNo,ActivitySummaryDate,PlantTrackedCount,PlantBatchCount,StrainActiveCount,PlantImmatureCount,HarvestActiveCount,PlantVegetativeCount,PlantFloweringCount,PlantHarvestedCount,PlantDestroyedCount,EmployeeCount,ProductActiveCount,PackageActiveCount
1170,1/19/2022,351.995238095,4.960317460,61.085068128,192.387301587,2.288888889,128.523809524,223.471428571,2487.458730159,616.939682540,18.240464943,288.168029218,1019.893478007
1171,1/20/2022,344.785714286,5.311111111,60.926288805,197.217460317,2.326984127,129.230158730,215.555555556,2498.590476190,617.839682540,18.120703534,289.198061525,1027.521653322
1172,1/21/2022,341.373228346,5.155905512,60.479230810,197.976377953,2.297637795,128.401574803,212.971653543,2481.340157480,615.376377953,17.939348436,288.164629397,1035.840877508
1173,1/22/2022,339.987401575,5.217322835,60.531099629,203.059842520,2.307086614,127.699212598,212.288188976,2482.022047244,616.096062992,17.938463481,288.224226063,1034.720200859
1174,1/23/2022,340.192125984,5.160629921,60.536992393,201.248818898,2.280314961,129.448818898,210.743307087,2483.563779528,616.247244094,17.940816422,288.295215746,1034.295546296
1175,1/24/2022,337.368503937,5.240944882,60.915703202,200.507086614,2.291338583,122.522834646,214.845669291,2490.555905512,617.288188976,17.987510196,287.990645046,1042.290754084
1176,1/25/2022,337.011023622,5.379527559,61.134340805,209.891338583,2.303937008,123.622047244,213.388976378,2494.203149606,619.366929134,17.986536950,288.611887919,1054.459699531
1177,1/26/2022,335.541732283,5.187401575,61.060204115,206.628346457,2.289763780,125.448818898,210.092913386,2499.793700787,621.716535433,17.962627093,288.341824756,1056.100817368
1178,1/27/2022,332.900787402,5.466141732,61.195890036,210.151181102,2.228346457,126.803149606,206.097637795,2503.595275591,624.940157480,17.939970577,289.036534209,1060.759802323
1179,1/28/2022,335.648818898,5.366929134,61.235970021,204.486614173,2.185826772,126.248818898,209.4,2506.092913386,626.757480315,17.931072486,289.241914575,1067.790046228
1180,1/29/2022,335.433070866,5.267716535,61.548558040,203.943307087,2.185826772,125.974803150,209.458267717,2506.092913386,627.064566929,17.930885174,290.656462427,1067.361171382
1181,1/30/2022,334.829921260,5.292913386,61.563359067,204.688188976,2.184251969,126.404724409,208.425196850,2507.125984252,627.322834646,17.930885174,290.807014424,1065.839197797
1182,1/31/2022,330.220472441,5.226771654,61.912324753,201.880314961,2.220472441,127.951181102,202.269291339,2514.955905512,627.938582677,17.956897135,292.050146727,1072.964698430
1183,2/1/2022,332.596850394,5.160629921,61.871885396,198.932283465,2.214173228,129.667716535,202.929133858,2522.048818898,629.340157480,18.022310272,291.366004516,1083.107031890
1184,2/2/2022,329.518110236,5.204724409,61.923103848,198.045669291,2.240944882,127.099212598,202.418897638,2528.568503937,632.111811024,18.050982460,292.043440189,1084.799694764
1185,2/3/2022,324.741732283,5.459842520,61.645475441,206.618897638,2.262992126,125.417322835,199.324409449,2533.907086614,634.055118110,17.920522406,291.115501194,1090.327429139
1186,2/4/2022,326.779527559,5.433070866,61.657121600,206.8,2.280314961,126.952755906,199.826771654,2537.440944882,634.784251969,17.918703074,291.263165243,1094.315045429
1187,2/5/2022,326.486614173,5.480314961,61.659754167,208.888188976,2.281889764,127.4,199.086614173,2538.152755906,635.077165354,17.920465188,291.475565034,1093.045273412
1188,2/6/2022,325.470866142,5.533858268,61.679522256,211.626771654,2.278740157,126.744881890,198.725984252,2539.122834646,635.124409449,17.920465188,291.861574412,1088.373028409
1189,2/7/2022,323.182677165,5.390551181,61.581546556,206.532283465,2.310236220,128.280314961,194.902362205,2545.640944882,636.174803150,17.777959880,291.546696772,1090.386135518
1190,2/8/2022,318.693023256,5.226356589,61.242342643,201.513178295,2.181395349,129.220155039,189.472868217,2512.147286822,627.782945736,17.677097270,289.903580171,1094.757407892
1191,2/9/2022,318.996899225,4.679069767,61.426019065,198.776744186,2.196899225,129.173643411,189.823255814,2518.519379845,628.331782946,17.659349412,291.285248136,1101.525995373
1192,2/10/2022,320.114728682,4.722480620,61.485787805,201.784496124,2.195348837,128.640310078,191.474418605,2520.908527132,629.548837209,17.683957444,291.886703943,1107.659238477
1193,2/11/2022,323.779844961,4.665116279,61.373747931,195.413953488,2.158139535,129.838759690,193.941085271,2522.280620155,630.610852713,17.641015173,291.025137183,1113.111119372
1194,2/12/2022,327.627906977,4.775193798,61.385729053,195.975193798,2.150387597,133.948837209,193.679069767,2522.508527132,630.798449612,17.641892366,291.073106826,1107.303562405
1195,2/13/2022,327.299224806,4.764341085,61.400749751,196.469767442,2.151937984,133.649612403,193.649612403,2522.920930233,630.823255814,17.642769559,291.103532610,1106.106746155
1196,2/14/2022,323.531782946,4.790697674,61.336485912,195.299224806,2.175193798,123.444961240,200.086821705,2529.634108527,631.592248062,17.683037216,290.738954468,1111.425001033
1197,2/15/2022,323.978461538,4.747692308,60.851950948,199.176923077,2.153846154,122.869230769,201.109230769,2511.796923077,627.812307692,17.545247120,289.201902638,1119.489810479
1198,2/16/2022,332.256923077,4.647692308,60.92,197.736923077,2.098461538,119.995384615,212.261538462,2514.186153846,628.486153846,17.565574136,289.481241174,1129.281174285
1199,2/17/2022,330.775384615,5.018461538,60.978119658,207.387692308,2.04,119.3,211.475384615,2518.176923077,629.343076923,17.599866221,289.966369379,1137.078424378
1200,2/18/2022,330.82,5.084615385,60.900222000,206.893846154,2.013846154,116.296923077,214.523076923,2522.623076923,630.372307692,17.566291486,289.993488733,1146.773351093
1201,2/19/2022,330.756923077,5.089230769,60.912745033,207.786153846,2.004615385,116.884615385,213.872307692,2523.273846154,630.466153846,17.568023088,290.054898435,1145.982546343
1202,2/20/2022,329.932307692,5.096923077,60.914476634,208.7,2.003076923,116.604615385,213.327692308,2524.203076923,630.521538462,17.569754690,290.075908536,1144.367152847
1203,2/21/2022,328.827692308,5.113846154,60.951242091,209.406153846,2.026153846,114.96,213.867692308,2528.32,631.576923077,17.639311799,290.483163503,1146.339651460
1204,2/22/2022,332.250769231,5.449230769,61.046517927,212.532307692,2.043076923,117.876923077,214.373846154,2532.356923077,632.284615385,17.638044178,292.615346875,1152.689015429
1205,2/23/2022,333.493846154,6.253846154,60.979860006,214.54,2.035384615,124.298461538,209.195384615,2539.747692308,633.613846154,17.628910993,292.399227822,1160.884522546
1206,2/24/2022,335.549230769,6.463076923,61.018675214,269.150769231,2.015384615,126.993846154,208.555384615,2541.841538462,635.34,17.519572650,292.541880342,1170.105747863
1207,2/25/2022,337.08,6.507692308,61.042021116,269.833846154,2.018461538,125.815384615,211.264615385,2541.944615385,635.743076923,17.440814480,293.127179487,1170.795786828
1208,2/26/2022,335.144615385,6.526153846,61.074499749,270.741538462,2.030769231,125.178461538,209.966153846,2543.824615385,635.824615385,17.488728004,293.184957265,1169.486214178
1209,2/27/2022,331.754198473,6.445801527,60.842063245,266.607633588,2.016793893,123.923664122,207.830534351,2525.500763359,631.122137405,17.440815543,291.712061814,1166.229454585
1210,2/28/2022,333.787786260,6.2,60.939012606,257.690076336,2.024427481,129.560305344,204.227480916,2531.465648855,632.122137405,17.513028856,293.017456589,1165.819877703
1211,3/1/2022,335.943511450,6.227480916,60.942241330,252.442748092,2.041221374,128.250381679,207.693129771,2537.412213740,633.085496183,17.459741372,292.595278579,1170.240243693
1212,3/2/2022,332.448854962,6.329770992,60.880086517,256.215267176,2.053435115,128.822900763,203.625954198,2544.065648855,634.161832061,17.476260397,292.275521887,948.723564343
1213,3/3/2022,332.427480916,6.764885496,60.848216635,262.726717557,2.064122137,129.954198473,202.473282443,2547.354198473,636.283969466,17.473266740,292.240713687,957.921842201
1214,3/4/2022,336.461068702,7.053435115,60.835990879,264.032061069,2.073282443,129.531297710,206.929770992,2548.746564885,637.775572519,17.456509784,292.577840399,950.254930788
1215,3/5/2022,335.305343511,7.097709924,60.984487478,266.598473282,2.079389313,128.699236641,206.606106870,2549.236641221,638.462595420,17.462416957,292.708443300,948.974579120
1216,3/6/2022,336.225954198,7.112977099,61.108380076,266.883969466,2.090076336,129.650381679,206.575572519,2550.213740458,638.743511450,17.459399162,292.838557040,948.017676541
1217,3/7/2022,336.351515152,7.134848485,60.794037931,263.960606061,2.084848485,131.753030303,204.598484848,2535.878787879,635.253030303,17.421929264,291.883501622,954.371244570
1218,3/8/2022,333.896969697,7.021212121,61.673741987,262.419696970,2.095454545,133.527272727,200.369696970,2543.104545455,636.507575758,17.416061134,292.069662648,961.273810163
1219,3/9/2022,332.738805970,6.813432836,61.363772445,254.882089552,2.059701493,132.538805970,200.2,2507.538805970,628.129850746,17.295059013,290.584250879,966.272255331
1220,3/10/2022,331.819402985,6.923880597,61.321543808,260.505970149,2.094029851,126.019402985,205.8,2510.379104478,629.410447761,17.325582629,290.288421303,976.296846987
1221,3/11/2022,337.629850746,6.773134328,61.286209563,253.695522388,2.122388060,127.532835821,210.097014925,2514.413432836,630.355223881,17.359341690,289.648213623,983.645889264
1222,3/12/2022,337.329850746,6.811940299,61.302619682,253.101492537,2.126865672,126.973134328,210.356716418,2514.732835821,630.652238806,17.359341690,289.718841144,982.453267844
1223,3/13/2022,337.919402985,6.770149254,61.306429970,251.632835821,2.138805970,128.068656716,209.850746269,2515.6,630.697014925,17.358511814,289.750840830,980.568349377
1224,3/14/2022,340.998507463,6.579104478,61.310033543,244.144776119,2.067164179,134.382089552,206.616417910,2523.322388060,631.635820896,17.369073213,289.467640337,985.230798757
1225,3/15/2022,341.165671642,6.037313433,61.786840657,209.817910448,2.073134328,138.182089552,202.983582090,2529.216417910,632.423880597,17.450309445,289.932640052,992.533494978
1226,3/16/2022,348.659701493,5.876119403,61.890753245,202.871641791,2.071641791,145.452238806,203.207462687,2532.041791045,634.855223881,17.473635364,290.341313560,999.386771904
1227,3/17/2022,350.402985075,6.141791045,61.462936753,211.432835821,2.083582090,146.286567164,204.116417910,2535.373134328,635.691044776,17.333505000,288.585311496,1006.023443659
1228,3/18/2022,348.714925373,6.294029851,61.615250524,214.158208955,2.098507463,137.008955224,211.705970149,2536.368656716,639.249253731,17.427107006,288.579347854,1009.387977559
1229,3/19/2022,349.313432836,6.310447761,61.628679195,213.247761194,2.082089552,136.780597015,212.532835821,2536.553731343,639.711940299,17.428452736,288.761166699,1010.491642106
1230,3/20/2022,350.840298507,6.644776119,61.633265871,213.067164179,2.083582090,139.047761194,211.792537313,2537.228358209,639.840298507,17.430911753,288.780158676,1009.394060516
1231,3/21/2022,351,6.346268657,61.888165162,205.619402985,2.091044776,133.089552239,217.910447761,2543.505970149,641.340298507,17.486246725,289.095596572,982.975146658
1232,3/22/2022,356.029850746,6.167164179,61.943844561,199.570149254,2.080597015,137.855223881,218.174626866,2546.737313433,642.564179104,17.546638763,289.446893888,921.997600637
1233,3/23/2022,355.308148148,6.250370370,61.918926479,204.208888889,2.077037037,137.635555556,217.672592593,2531.511111111,638.457777778,17.547439001,288.982237339,919.333607377
1234,3/24/2022,358.805925926,5.934814815,62.093996846,210.789629630,2.093333333,140.748148148,218.057777778,2534.847407407,640.582222222,17.583599836,289.276715074,919.970397222
1235,3/25/2022,358.983703704,5.653333333,62.162185843,209.062222222,2.099259259,142.096296296,216.887407407,2539.321481481,642.487407407,17.609525440,289.667653142,930.861228326
1236,3/26/2022,359.442962963,5.6,62.192098839,209.278518519,2.087407407,142.087407407,217.355555556,2539.321481481,642.561481481,17.580388862,289.714213988,929.994790990
1237,3/27/2022,355.949629630,5.554074074,62.194547818,206.370370370,2.115555556,141.158518519,214.791111111,2542.740740741,642.705185185,17.584319323,289.722724626,928.585987979
1238,3/28/2022,348.997037037,5.522962963,62.224569851,204.739259259,2.12,140.549629630,208.447407407,2552.862222222,643.333333333,17.583309098,290.128949358,927.038083001
1239,3/29/2022,342.251851852,5.525925926,62.196031747,206.693333333,2.139259259,137.054814815,205.197037037,2560.447407407,643.856296296,17.581425149,289.974798670,930.538656016
1240,3/30/2022,342.457352941,5.722058824,61.940780916,204.410294118,2.120588235,132.261764706,210.195588235,2547.085294118,640.461764706,17.464897014,288.808760477,932.109912300
1241,3/31/2022,343.091970803,5.579562044,61.709324167,200.913868613,2.131386861,136.833576642,206.258394161,2531.823357664,637.016058394,17.313334762,287.648126603,936.208015389
1242,4/1/2022,344.315942029,5.447826087,61.552646237,199.268115942,2.085507246,136.639130435,207.676811594,2514.215942029,633.840579710,17.356787244,287.884007406,942.843125542
1243,4/2/2022,344.578260870,5.463768116,61.569131806,200.088405797,2.086956522,137.181159420,207.397101449,2514.485507246,633.944927536,17.362432405,288.164992864,942.586346598
1244,4/3/2022,345.043478261,5.514492754,61.649627979,202.092753623,2.095652174,137.528985507,207.514492754,2515.305797101,634.073913043,17.382286476,288.199905637,941.161054036
1245,4/4/2022,342.727536232,5.472463768,61.727913824,198.866666667,2.143478261,135.642028986,207.085507246,2523.313043478,636.281159420,17.472738965,288.471479417,941.492576989
1246,4/5/2022,345.523188406,5.228985507,61.978134537,201.778260870,2.147826087,138.065217391,207.457971014,2527.059420290,638.126086957,17.507970259,288.840544032,947.953856986
1247,4/6/2022,347.581159420,5.085507246,62.119763680,195.150724638,2.146376812,140.727536232,206.853623188,2531.724637681,640.015942029,17.521831876,289.204690214,950.431666936
1248,4/7/2022,347.944927536,5.185507246,62.006142951,198.836231884,2.063768116,142.239130435,205.705797101,2534.802898551,641.513043478,17.441258128,288.816225456,953.471155419
1249,4/8/2022,351.494202899,5.320289855,61.946521858,197.428985507,2.089855072,147.644927536,203.849275362,2538.269565217,643.005797101,17.476500567,288.546932294,963.775784386
1250,4/9/2022,351.186956522,5.330434783,61.956963625,198.210144928,2.079710145,145.391304348,205.795652174,2538.476811594,643.114492754,17.487197902,288.625973459,962.044795212
1251,4/10/2022,351.082608696,5.307246377,61.965472661,199.273913043,2.076811594,145.636231884,205.446376812,2539.401449275,643.220289855,17.488804328,288.647797713,961.019146966
1252,4/11/2022,347.337681159,4.994202899,62.500637154,196.697101449,2.117391304,143.153623188,204.184057971,2547.088405797,643.653623188,17.498230202,288.811125362,958.787081058
1253,4/12/2022,348.023188406,4.852173913,62.491967407,199.486956522,2.081159420,145.307246377,202.715942029,2551.452173913,646.340579710,17.611246655,288.532318191,963.896086817
1254,4/13/2022,349.491304348,5.133333333,62.398485154,206.585507246,2.089855072,149.959420290,199.531884058,2557.405797101,647.560869565,17.604945820,287.820757192,961.831620936
1255,4/14/2022,345.130935252,5.293525180,62.408194700,215.418705036,2.080575540,150.261870504,194.869064748,2543.843165468,644.035971223,17.572185376,288.074968479,963.965466377
1256,4/15/2022,345.172661871,5.457553957,62.506228612,218.897841727,2.092086331,149.028776978,196.143884892,2546.398561151,645.129496403,17.666986237,288.443286322,972.562078623
