SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
9/14/2019,Grams,Buds,937475,0,0,65256.5,937475,65256.5,21058
8/20/2020,Grams,Infused Pre-Rolls,14857.28,0,0,558.8,14857.28,558.8,489
6/15/2022,Grams,Buds,1488244.69,0,0,144349.91,1488244.69,144349.91,30621
4/2/2022,Each,Vape Product,1070081.58,20082,1070081.58,0,0,20082,18109
10/29/2022,Grams,Concentrate (Bulk),709.63,0,0,28.5,709.63,28.5,29
7/19/2022,Grams,Raw Pre-Rolls,594184.57,0,0,51818.1,594184.57,51818.1,32776
1/3/2022,Each,Infused Beverage,20509.29,2599,20509.29,0,0,2599,1346
9/13/2022,Each,Immature Plants,78,2,78,0,0,2,2
11/14/2020,Grams,Shake/Trim (by strain),9954.12,0,0,760,9954.12,760,341
8/30/2021,Each,Infused (non-edible),17840.78,472,17840.78,0,0,472,405
3/21/2020,Grams,Infused Pre-Rolls,10666.3,0,0,434,10666.3,434,346
3/8/2021,Milligrams,Concentrate,600,0,0,0,600,0,9
1/15/2019,Grams,Buds,211565.91,0,0,14380.3,211565.91,14380.3,5333
1/18/2019,Each,Concentrate,4880,80,4880,0,0,80,78
8/5/2021,Grams,Shake/Trim (by strain),25127.4,0,0,3395.5,25127.4,3395.5,654
4/8/2021,Each,Infused (non-edible),10121.31,270,10121.31,0,0,270,230
11/28/2018,Each,Infused (edible),59846.47,2333,59846.47,0,0,2333,1742
5/20/2023,Milligrams,Buds,650,0,0,77000,650,77000,14
11/30/2019,Grams,Infused Pre-Rolls,9186.96,0,0,382.94,9186.96,382.94,460
9/21/2022,Each,Infused (edible),485782.17,23357,485782.17,0,0,23357,17605
7/4/2023,Grams,Concentrate (Bulk),254.5,0,0,8,254.5,8,6
1/5/2020,Grams,Raw Pre-Rolls,127638.18,0,0,8272.12,127638.18,8272.12,6611
8/11/2021,Each,Infused (edible),486543.97,20303,486543.97,0,0,20303,15854
10/14/2021,Grams,Raw Pre-Rolls,571214.78,0,0,38421.56,571214.78,38421.56,27020
11/2/2019,Each,Infused (edible),442367.97,14818,442367.97,0,0,14818,11231
11/15/2021,Grams,Buds,1267342.42,0,0,94381.96,1267342.42,94381.96,23726
12/2/2021,Grams,Kief,3752.02,0,0,150.3,3752.02,150.3,124
12/25/2020,Each,Infused (non-edible),152.8,5,152.8,0,0,5,4
5/17/2021,Grams,Shake/Trim (by strain),27682.21,0,0,3970.2,27682.21,3970.2,547
6/16/2020,Grams,Concentrate,17487.29,0,0,258,17487.29,258,253
5/21/2021,Milligrams,Kief,305,0,0,7000,305,7000,10
4/3/2023,Grams,Shake/Trim,57268.72,0,0,17182,57268.72,17182,1189
12/6/2020,Grams,Shake/Trim,495,0,0,18,495,18,14
3/24/2022,Each,Infused Beverage,30284.9,3279,30284.9,0,0,3279,1820
5/14/2022,Each,Vape Product,940904.18,18553,940904.18,0,0,18553,16817
8/14/2022,Each,Infused (edible),581181.24,27231,581181.24,0,0,27231,21124
12/20/2019,Each,Infused (non-edible),20335.18,510,20335.18,0,0,510,413
8/22/2021,Milligrams,Raw Pre-Rolls,1053.5,0,0,85500,1053.5,85500,72
1/27/2020,Each,Infused (edible),187393.55,6308,187393.55,0,0,6308,4848
12/11/2021,Each,Vape Product,984775.91,17937,984775.91,0,0,17937,16041
5/16/2023,Grams,Concentrate,11811.56,0,0,340.6,11811.56,340.6,212
11/10/2021,Each,Concentrate (Each),219951.42,4346,219951.42,0,0,4346,3846
7/30/2019,Grams,Shake/Trim (by strain),4042.15,0,0,278,4042.15,278,223
10/17/2021,Each,Concentrate (Each),253670.45,4924,253670.45,0,0,4924,4421
1/14/2021,Grams,Infused Pre-Rolls,10606.61,0,0,457.3,10606.61,457.3,410
10/25/2022,Each,Immature Plants,220,7,220,0,0,7,5
11/24/2019,Grams,Raw Pre-Rolls,119418.31,0,0,7875.67,119418.31,7875.67,6531
6/28/2023,Grams,Shake/Trim,45330.03,0,0,12732.5,45330.03,12732.5,1151
8/26/2021,Grams,Buds,1690633.01,0,0,127108.5,1690633.01,127108.5,31291
2/19/2021,Each,Concentrate (Each),178240.73,3557,178240.73,0,0,3557,3202
7/17/2023,Milligrams,Buds,192,0,0,28000,192,28000,4
10/4/2022,Grams,Buds,1376134.73,0,0,158335.35,1376134.73,158335.35,31465
2/11/2021,Each,Concentrate (Each),180064.47,3534,180064.47,0,0,3534,3136
4/14/2019,Each,Concentrate,2540,38,2540,0,0,38,38
9/9/2020,Each,Infused (non-edible),11278.51,260,11278.51,0,0,260,221
8/8/2020,Grams,Shake/Trim,3406.8,0,0,274,3406.8,274,85
8/6/2022,Milligrams,Infused Pre-Rolls,56.77,0,0,3000,56.77,3000,3
12/4/2019,Grams,Buds,803371.34,0,0,55472.5,803371.34,55472.5,17357
8/29/2020,Grams,Concentrate,30411.53,0,0,455.5,30411.53,455.5,432
1/31/2022,Pounds,Buds,325,0,0,0.05,325,0.05,5
8/17/2021,Grams,Raw Pre-Rolls,538937.51,0,0,35116.99,538937.51,35116.99,25531
11/27/2019,Grams,Shake/Trim (by strain),21043.2,0,0,1580.2,21043.2,1580.2,919
5/3/2022,Pounds,Buds,35,0,0,0,35,0,1
8/3/2022,Ounces,Buds,80,0,0,0.24,80,0.24,2
1/12/2021,Grams,Concentrate,43925.22,0,0,647.5,43925.22,647.5,633
12/21/2019,Grams,Kief,1839.5,0,0,63.5,1839.5,63.5,60
2/10/2022,Each,Infused Beverage,31799.1,3756,31799.1,0,0,3756,1924
10/20/2021,Each,Infused (edible),449298.47,19900,449298.47,0,0,19900,15022
7/5/2019,Each,Infused (non-edible),112883.49,2146,112883.49,0,0,2146,1755
10/17/2022,Grams,Raw Pre-Rolls,524565.73,0,0,46525.87,524565.73,46525.87,31254
3/27/2021,Grams,Infused Pre-Rolls,17832.82,0,0,747.25,17832.82,747.25,605
1/5/2022,Milligrams,Raw Pre-Rolls,111.72,0,0,8500,111.72,8500,11
8/9/2021,Grams,Kief,4846.55,0,0,227.5,4846.55,227.5,184
9/19/2021,Grams,Infused Pre-Rolls,23462.49,0,0,727.95,23462.49,727.95,678
9/17/2022,Grams,Kief,4457.22,0,0,174.1,4457.22,174.1,157
8/1/2020,Grams,Shake/Trim (by strain),10950.89,0,0,729.6,10950.89,729.6,580
12/16/2021,Grams,Infused Pre-Rolls,46063.53,0,0,1599.47,46063.53,1599.47,1380
3/9/2020,Each,Infused (non-edible),8312.54,210,8312.54,0,0,210,182
12/13/2022,Grams,Shake/Trim,13757.22,0,0,2522.5,13757.22,2522.5,310
6/30/2021,Each,Concentrate (Each),229440.25,4251,229440.25,0,0,4251,3810
5/27/2020,Grams,Shake/Trim,260,0,0,26,260,26,19
10/30/2019,Each,Infused (non-edible),7623.37,177,7623.37,0,0,177,154
2/1/2021,Grams,Kief,1732.88,0,0,69,1732.88,69,61
4/23/2022,Each,Immature Plants,60,2,60,0,0,2,2
7/20/2020,Each,Infused (non-edible),8976.69,209,8976.69,0,0,209,187
6/10/2022,Milligrams,Infused Pre-Rolls,90,0,0,3000,90,3000,2
3/8/2022,Grams,Raw Pre-Rolls,493976.84,0,0,36759.87,493976.84,36759.87,25734
1/3/2022,Each,Infused (edible),421666.71,18655,421666.71,0,0,18655,13987
12/23/2021,Milligrams,Raw Pre-Rolls,120.06,0,0,9000,120.06,9000,13
6/2/2022,Each,Infused (edible),535411.82,25085,535411.82,0,0,25085,19123
7/9/2019,Grams,Shake/Trim (by strain),2620.35,0,0,173.5,2620.35,173.5,182
3/6/2021,Grams,Concentrate,44685.54,0,0,673.9,44685.54,673.9,665
12/8/2019,Grams,Shake/Trim (by strain),13472.85,0,0,963.5,13472.85,963.5,607
3/19/2019,Each,Infused (edible),64100.34,2594,64100.34,0,0,2594,1806
3/5/2022,Each,Concentrate (Each),319295.1,6702,319295.1,0,0,6702,5863
6/14/2021,Each,Concentrate (Each),203343.91,3735,203343.91,0,0,3735,3364
11/22/2020,Grams,Infused Pre-Rolls,9319.67,0,0,375.85,9319.67,375.85,354
9/16/2019,Grams,Raw Pre-Rolls,60588.76,0,0,3728.25,60588.76,3728.25,3308
10/25/2020,Each,Concentrate (Each),165761.66,3081,165761.66,0,0,3081,2741
7/24/2022,Each,Vape Product,772474.41,16662,772474.41,0,0,16662,15040
2/16/2021,Grams,Buds,932330.57,0,0,66213.96,932330.57,66213.96,17720
1/15/2023,Each,Suppository,117.18,3,117.18,0,0,3,3
8/11/2021,Each,Infused Beverage,38324.52,4602,38324.52,0,0,4602,2358
6/23/2021,Grams,Shake/Trim,1308.17,0,0,111.25,1308.17,111.25,51
5/11/2021,Each,Suppository,45,1,45,0,0,1,1
5/9/2021,Grams,Infused Pre-Rolls,14199.18,0,0,557.38,14199.18,557.38,497
2/24/2020,Grams,Concentrate,11772.18,0,0,167,11772.18,167,165
3/30/2022,Grams,Raw Pre-Rolls,518284.5,0,0,38680.82,518284.5,38680.82,27187
3/22/2023,Grams,Concentrate,13965.36,0,0,395,13965.36,395,277
8/3/2023,Grams,Concentrate (Bulk),387.63,0,0,10.5,387.63,10.5,11
7/14/2019,Each,Infused (edible),201544.9,6536,201544.9,0,0,6536,4835
3/31/2023,Grams,Kief,4230.95,0,0,199.3,4230.95,199.3,177
9/21/2022,Each,Infused Beverage,24598.34,3153,24598.34,0,0,3153,1593
4/25/2019,Grams,Concentrate (Each),840,0,0,14,840,14,12
9/10/2021,Milligrams,Raw Pre-Rolls,156.5,0,0,9500,156.5,9500,13
10/3/2021,Each,Vape Product,753218.76,13723,753218.76,0,0,13723,12259
4/15/2023,Grams,Buds,1874759.86,0,0,327873.56,1874759.86,327873.56,45749
6/12/2020,Grams,Buds,1023262.23,0,0,71756,1023262.23,71756,18491
8/19/2019,Each,Infused (non-edible),89222.93,1626,89222.93,0,0,1626,1344
1/28/2022,Grams,Infused Pre-Rolls,76902.24,0,0,2522.21,76902.24,2522.21,2245
7/28/2021,Grams,Infused Pre-Rolls,16139.02,0,0,568.97,16139.02,568.97,493
6/27/2020,Grams,Kief,4383.13,0,0,156.3,4383.13,156.3,146
8/12/2020,Grams,Shake/Trim (by strain),6223.75,0,0,425,6223.75,425,365
1/10/2020,Each,Vape Product,244077.38,4037,244077.38,0,0,4037,3790
11/10/2021,Each,Vape Product,715997.49,13049,715997.49,0,0,13049,11792
10/18/2020,Grams,Shake/Trim (by strain),6528.2,0,0,424.5,6528.2,424.5,403
1/22/2023,Grams,Concentrate (Bulk),868.84,0,0,29.5,868.84,29.5,27
10/4/2021,Each,Infused (non-edible),15538.58,390,15538.58,0,0,390,335
6/16/2022,Each,Vape Product,912384.79,19433,912384.79,0,0,19433,17459
11/5/2020,Grams,Shake/Trim,390,0,0,18,390,18,17
12/26/2018,Grams,Kief,960,0,0,32,960,32,3
6/23/2021,Grams,Shake/Trim (by strain),18440.41,0,0,2181.75,18440.41,2181.75,517
3/10/2021,Each,Infused (non-edible),8401.98,217,8401.98,0,0,217,176
5/3/2022,Grams,Concentrate (Bulk),582.51,0,0,20,582.51,20,14
3/22/2020,Each,Concentrate (Each),137869.28,2530,137869.28,0,0,2530,2133
12/27/2019,Each,Infused (edible),485296.45,16193,485296.45,0,0,16193,12452
2/5/2023,Milligrams,Kief,90,0,0,3000,90,3000,3
7/8/2020,Grams,Shake/Trim,140,0,0,14,140,14,13
4/8/2022,Kilograms,Concentrate,240,0,0,0,240,0,3
1/8/2022,Each,Infused Beverage,58769.87,6953,58769.87,0,0,6953,3641
7/9/2021,Grams,Shake/Trim (by strain),26150.48,0,0,3448.25,26150.48,3448.25,722
6/7/2023,Grams,Concentrate (Bulk),532.74,0,0,33,532.74,33,20
10/20/2019,Grams,Kief,5036.45,0,0,119.5,5036.45,119.5,135
10/2/2021,Grams,Kief,3808.36,0,0,152.2,3808.36,152.2,111
9/24/2022,Each,Immature Plants,1880,56,1880,0,0,56,36
9/19/2021,Each,Infused (edible),530860.57,21974,530860.57,0,0,21974,17218
8/15/2022,Grams,Buds,1424760.41,0,0,142944.06,1424760.41,142944.06,30394
8/21/2020,Each,Concentrate (Each),213609.18,4117,213609.18,0,0,4117,3591
10/2/2022,Grams,Concentrate (Bulk),761.5,0,0,14,761.5,14,14
7/31/2023,Grams,Shake/Trim,31849.15,0,0,9120,31849.15,9120,902
4/27/2023,Milligrams,Infused Pre-Rolls,80,0,0,4000,80,4000,3
1/3/2022,Milligrams,Concentrate,80,0,0,1000,80,1000,1
10/3/2019,Grams,Buds,856347.1,0,0,58762.04,856347.1,58762.04,18693
10/19/2021,Grams,Buds,1271104.38,0,0,94457.65,1271104.38,94457.65,24148
7/29/2022,Grams,Kief,5862.49,0,0,223,5862.49,223,201
7/18/2019,Each,Concentrate (Each),459657.99,8483.5,459657.99,0,0,8483.5,7325
9/5/2021,Milligrams,Concentrate,750,0,0,10000,750,10000,13
2/12/2021,Grams,Concentrate,60136.6,0,0,919.1,60136.6,919.1,892
9/16/2022,Each,Infused (edible),778382.19,37224,778382.19,0,0,37224,28870
10/24/2019,Grams,Raw Pre-Rolls,126237.21,0,0,8381.25,126237.21,8381.25,6792
4/24/2022,Each,Infused Beverage,35913.02,3954,35913.02,0,0,3954,2217
7/17/2021,Grams,Raw Pre-Rolls,659332.97,0,0,43084.17,659332.97,43084.17,29606
2/26/2022,Grams,Shake/Trim (by strain),42275.23,0,0,6136.9,42275.23,6136.9,1071
1/10/2019,Grams,Buds,176189.08,0,0,12506.95,176189.08,12506.95,3844
11/19/2022,Grams,Raw Pre-Rolls,751857.89,0,0,67317.2,751857.89,67317.2,43290
4/13/2023,Grams,Concentrate,15382.47,0,0,409.5,15382.47,409.5,298
2/23/2020,Grams,Infused Pre-Rolls,16834.73,0,0,646.5,16834.73,646.5,548
1/6/2020,Grams,Infused Pre-Rolls,11369.12,0,0,434.25,11369.12,434.25,578
11/29/2021,Each,Infused (non-edible),14348.08,393,14348.08,0,0,393,303
12/1/2019,Each,Concentrate (Each),123499.22,2477,123499.22,0,0,2477,2277
9/26/2020,Grams,Infused Pre-Rolls,11707.98,0,0,470.9,11707.98,470.9,422
9/29/2020,Grams,Concentrate,23920.72,0,0,352,23920.72,352,331
7/8/2022,Pounds,Buds,32.22,0,0,0.02,32.22,0.02,2
1/29/2021,Each,Infused (non-edible),9806.97,282,9806.97,0,0,282,231
7/2/2020,Grams,Buds,1270914.89,0,0,88676.1,1270914.89,88676.1,22468
10/9/2022,Each,Vape Product,806468.4,19079,806468.4,0,0,19079,16877
4/15/2019,Grams,Raw Pre-Rolls,6688.8,0,0,410.5,6688.8,410.5,338
2/5/2021,Grams,Kief,3769.8,0,0,136,3769.8,136,116
5/18/2021,Each,Infused (non-edible),10500.49,264,10500.49,0,0,264,219
1/19/2021,Grams,Buds,1087615.88,0,0,76917.29,1087615.88,76917.29,20775
3/19/2022,Each,Infused (edible),831463.73,37380,831463.73,0,0,37380,29495
1/21/2022,Each,Infused (non-edible),15306.37,388,15306.37,0,0,388,336
8/6/2021,Each,Infused (non-edible),20116,502,20116,0,0,502,453
10/17/2021,Each,Infused Beverage,36140.7,4356,36140.7,0,0,4356,2391
12/27/2022,Grams,Concentrate,12121.9,0,0,325.55,12121.9,325.55,288
12/3/2021,Grams,Raw Pre-Rolls,681993.39,0,0,47728.73,681993.39,47728.73,32331
8/11/2022,Each,Infused Beverage,47983.23,5576,47983.23,0,0,5576,2842
10/9/2019,Each,Concentrate (Each),115808.81,2330,115808.81,0,0,2330,2166
12/27/2021,Grams,Shake/Trim (by strain),24074.45,0,0,3658.55,24074.45,3658.55,587
6/15/2020,Grams,Kief,2688.36,0,0,143.5,2688.36,143.5,91
9/1/2019,Each,Infused (edible),253267.79,8754,253267.79,0,0,8754,6657
6/20/2021,Milligrams,Concentrate,190,0,0,2500,190,2500,3
8/25/2021,Each,Vape Product,759127.96,14281,759127.96,0,0,14281,12567
3/3/2023,Each,Suppository,152.64,4,152.64,0,0,4,4
6/13/2020,Each,Concentrate (Each),163142.52,3092,163142.52,0,0,3092,2700
2/5/2022,Each,Infused (edible),855935.66,37695,855935.66,0,0,37695,29560
3/1/2021,Each,Infused (non-edible),7609.4,212,7609.4,0,0,212,176
1/4/2023,Grams,Kief,2556.99,0,0,155.8,2556.99,155.8,111
10/24/2020,Grams,Concentrate,47543.85,0,0,689.5,47543.85,689.5,646
6/18/2023,Each,Seeds,144,9,144,0,0,9,4
2/15/2022,Grams,Shake/Trim (by strain),35904.42,0,0,5190.25,35904.42,5190.25,944
7/3/2023,Grams,Concentrate,16701.73,0,0,455.5,16701.73,455.5,275
8/1/2021,Each,Infused (edible),580522.3,23382,580522.3,0,0,23382,18569
12/22/2022,Grams,Concentrate (Bulk),1096.53,0,0,29.5,1096.53,29.5,29
11/8/2020,Grams,Shake/Trim (by strain),6333.01,0,0,390.5,6333.01,390.5,347
9/27/2020,Grams,Infused Pre-Rolls,9219.69,0,0,388.2,9219.69,388.2,341
6/25/2019,Each,Concentrate (Each),361261.64,6575,361261.64,0,0,6575,5812
11/8/2019,Each,Infused (edible),390873.79,13043,390873.79,0,0,13043,9900
5/9/2021,Grams,Buds,1278079.35,0,0,90853.36,1278079.35,90853.36,24778
4/9/2023,Grams,Shake/Trim,28763.18,0,0,9069.5,28763.18,9069.5,606
6/12/2022,Each,Infused Beverage,39309.41,4431,39309.41,0,0,4431,2399
2/5/2021,Each,Infused (non-edible),11527.9,288,11527.9,0,0,288,244
5/27/2021,Grams,Shake/Trim (by strain),28915.03,0,0,3899.5,28915.03,3899.5,692
1/23/2020,Grams,Infused Pre-Rolls,4040,0,0,151.5,4040,151.5,200
6/10/2020,Grams,Concentrate,16960.59,0,0,250.5,16960.59,250.5,237
3/1/2022,Each,Vape Product,705428.04,13459.5,705428.04,0,0,13459.5,12180
4/18/2022,Grams,Concentrate (Bulk),468.9,0,0,6,468.9,6,6
3/27/2022,Each,Vape Product,796457.41,15046,796457.41,0,0,15046,13534
10/27/2021,Each,Infused (non-edible),11258.15,258,11258.15,0,0,258,222
1/24/2019,Each,Concentrate,180,3,180,0,0,3,3
6/24/2023,Grams,Concentrate (Bulk),1215.8,0,0,52,1215.8,52,40
10/4/2021,Grams,Raw Pre-Rolls,480353.8,0,0,32240.11,480353.8,32240.11,22302
3/14/2020,Grams,Buds,1386210.38,0,0,96267.57,1386210.38,96267.57,25902
10/3/2022,Grams,Concentrate (Bulk),380,0,0,10,380,10,10
6/26/2023,Pounds,Buds,694,0,0,0.33,694,0.33,26
12/26/2019,Each,Concentrate (Each),222027.63,4155,222027.63,0,0,4155,3762
10/1/2022,Each,Infused (edible),813984.16,38547,813984.16,0,0,38547,30272
5/2/2023,Each,Suppository,189,6,189,0,0,6,6
1/23/2021,Grams,Shake/Trim,898.34,0,0,51,898.34,51,17
12/3/2021,Milligrams,Concentrate,80,0,0,1000,80,1000,1
4/9/2022,Kilograms,Buds,115,0,0,0.01,115,0.01,4
12/24/2021,Each,Infused Beverage,64060.63,8486,64060.63,0,0,8486,4349
5/30/2023,Milligrams,Buds,528,0,0,77000,528,77000,19
3/15/2020,Each,Concentrate (Each),185411.18,3425,185411.18,0,0,3425,2963
7/14/2021,Grams,Shake/Trim (by strain),25411.87,0,0,3510,25411.87,3510,641
1/11/2020,Grams,Raw Pre-Rolls,183825.69,0,0,11813.75,183825.69,11813.75,9609
2/8/2020,Grams,Infused Pre-Rolls,414,0,0,23,414,23,20
4/24/2021,Grams,Kief,4795.41,0,0,204.3,4795.41,204.3,154
7/29/2022,Grams,Raw Pre-Rolls,867726.54,0,0,73019,867726.54,73019,46329
12/4/2018,Each,Infused (edible),53078.47,2185,53078.47,0,0,2185,1674
9/22/2021,Milligrams,Concentrate,160,0,0,2000,160,2000,2
11/4/2021,Each,Infused (non-edible),17064.74,478,17064.74,0,0,478,372
8/30/2020,Each,Concentrate (Each),172413.49,3186,172413.49,0,0,3186,2750
1/19/2023,Grams,Buds,1642202.12,0,0,265157.84,1642202.12,265157.84,38501
2/26/2019,Each,Buds,14067.6,1244,14067.6,0,0,1244,844
6/7/2021,Grams,Shake/Trim (by strain),26672.5,0,0,3235.25,26672.5,3235.25,809
2/7/2020,Grams,Infused Pre-Rolls,126,0,0,7,126,7,7
4/14/2021,Each,Infused (edible),398689.16,14856,398689.16,0,0,14856,11773
12/19/2022,Grams,Raw Pre-Rolls,584853.63,0,0,55362.13,584853.63,55362.13,34419
11/3/2020,Grams,Shake/Trim (by strain),8073.92,0,0,501.5,8073.92,501.5,454
6/9/2019,Grams,Kief,10.5,0,0,0.5,10.5,0.5,1
12/17/2019,Each,Concentrate (Each),101805.79,1999,101805.79,0,0,1999,1767
11/25/2021,Grams,Concentrate,180,0,0,2.5,180,2.5,3
7/2/2019,Each,Concentrate (Each),423708.48,7695,423708.48,0,0,7695,6732
10/18/2022,Grams,Concentrate (Bulk),611.38,0,0,19.5,611.38,19.5,19
12/18/2021,Milligrams,Concentrate,240,0,0,3000,240,3000,3
6/17/2021,Grams,Raw Pre-Rolls,497507.3,0,0,32991.77,497507.3,32991.77,23065
11/8/2022,Pounds,Buds,551.36,0,0,0.09,551.36,0.09,9
2/10/2022,Grams,Shake/Trim (by strain),30940.09,0,0,4408.55,30940.09,4408.55,878
2/22/2021,Each,Infused (non-edible),9566.42,288,9566.42,0,0,288,247
4/9/2023,Kilograms,Buds,4275,0,0,1.35,4275,1.35,45
4/23/2019,Grams,Concentrate,6977.13,0,0,85,6977.13,85,115
1/22/2020,Grams,Infused Pre-Rolls,6036.85,0,0,228,6036.85,228,292
9/6/2020,Each,Concentrate (Each),189825.6,3651,189825.6,0,0,3651,3237
3/27/2022,Grams,Buds,1465553.88,0,0,121996.16,1465553.88,121996.16,27785
4/9/2022,Grams,Shake/Trim,2446.47,0,0,391,2446.47,391,37
1/9/2023,Milligrams,Infused Pre-Rolls,65,0,0,800,65,800,2
10/12/2020,Grams,Infused Pre-Rolls,13784.23,0,0,489.7,13784.23,489.7,450
5/25/2019,Grams,Buds,735668.18,0,0,51093.76,735668.18,51093.76,18030
12/27/2022,Each,Immature Plants,377,12,377,0,0,12,10
5/7/2019,Grams,Buds,394227.69,0,0,27434.77,394227.69,27434.77,10542
5/28/2022,Ounces,Buds,834,0,0,2.41,834,2.41,19
2/21/2023,Each,Infused (edible),434217.96,22229,434217.96,0,0,22229,17092
2/14/2021,Each,Infused (non-edible),14249.86,442,14249.86,0,0,442,368
8/10/2019,Each,Suppository,16,1,16,0,0,1,1
3/23/2022,Kilograms,Concentrate,663.34,0,0,0,663.34,0,9
10/20/2021,Each,Infused (non-edible),14847.04,378,14847.04,0,0,378,333
2/26/2022,Grams,Shake/Trim,2580.08,0,0,388.5,2580.08,388.5,52
3/6/2020,Each,Concentrate (Each),209386.1,3902.5,209386.1,0,0,3902.5,3484
3/12/2022,Grams,Kief,4481.38,0,0,157.6,4481.38,157.6,145
9/21/2021,Milligrams,Concentrate,140,0,0,2000,140,2000,3
6/23/2023,Grams,Concentrate (Bulk),714.83,0,0,25,714.83,25,21
1/6/2023,Grams,Concentrate (Bulk),407.09,0,0,14.5,407.09,14.5,10
4/17/2022,Grams,Concentrate (Bulk),380,0,0,4,380,4,4
9/9/2021,Pounds,Raw Pre-Rolls,123,0,0,0,123,0,7
7/25/2021,Grams,Shake/Trim (by strain),30309.97,0,0,4757.25,30309.97,4757.25,633
2/20/2022,Grams,Kief,5448.6,0,0,199.6,5448.6,199.6,170
7/1/2022,Grams,Concentrate,5167.22,0,0,107.1,5167.22,107.1,110
6/6/2020,Grams,Raw Pre-Rolls,136734.99,0,0,8631.09,136734.99,8631.09,6902
3/7/2022,Grams,Buds,1276534.27,0,0,105856.03,1276534.27,105856.03,24527
9/22/2019,Grams,Shake/Trim,2093.25,0,0,121,2093.25,121,79
11/13/2021,Each,Infused (non-edible),26767.6,678,26767.6,0,0,678,600
1/28/2021,Each,Vape Product,514278.83,8864,514278.83,0,0,8864,7794
9/14/2020,Each,Vape Product,375256.66,6461,375256.66,0,0,6461,5651
6/12/2023,Each,Infused Beverage,28996.99,3888,28996.99,0,0,3888,1899
3/29/2023,Each,Vape Product,747556.52,20505,747556.52,0,0,20505,18153
6/5/2019,Grams,Concentrate,6363.04,0,0,95.5,6363.04,95.5,94
6/15/2021,Grams,Infused Pre-Rolls,12923.65,0,0,491.18,12923.65,491.18,428
11/5/2021,Grams,Raw Pre-Rolls,696927.18,0,0,47464.92,696927.18,47464.92,32772
3/8/2021,Grams,Kief,3353.5,0,0,139.6,3353.5,139.6,109
6/27/2022,Grams,Raw Pre-Rolls,555505.15,0,0,46111.51,555505.15,46111.51,29993
4/24/2022,Each,Infused (edible),546384.67,25387,546384.67,0,0,25387,19898
6/3/2022,Each,Immature Plants,3140,199,3140,0,0,199,137
9/16/2022,Each,Infused Beverage,55637.86,6783,55637.86,0,0,6783,3448
5/28/2020,Each,Infused (non-edible),12123.74,308,12123.74,0,0,308,239
9/18/2020,Grams,Shake/Trim (by strain),14193.75,0,0,952,14193.75,952,780
3/26/2023,Grams,Kief,3294.31,0,0,162.1,3294.31,162.1,131
3/10/2019,Each,Infused (edible),77145.84,2949,77145.84,0,0,2949,2206
6/28/2023,Milligrams,Kief,30,0,0,1000,30,1000,1
1/29/2022,Each,Concentrate (Each),31351.98,665,31351.98,0,0,665,620
5/30/2020,Grams,Buds,916250.72,0,0,63490.4,916250.72,63490.4,16169
6/12/2019,Grams,Shake/Trim (by strain),6020,0,0,555.5,6020,555.5,269
7/29/2021,Each,Concentrate (Each),262454.26,4848,262454.26,0,0,4848,4410
1/8/2022,Each,Infused (edible),808961.29,36613,808961.29,0,0,36613,28249
3/29/2023,Each,Seeds,12,1,12,0,0,1,1
10/1/2019,Each,Infused (non-edible),7873.37,216,7873.37,0,0,216,184
4/12/2021,Milligrams,Buds,200,0,0,0,200,0,4
6/1/2019,Grams,Raw Pre-Rolls,34091.82,0,0,2203.25,34091.82,2203.25,1533
4/6/2023,Pounds,Buds,444,0,0,0.11,444,0.11,14
2/24/2021,Grams,Shake/Trim,1597.53,0,0,172,1597.53,172,23
9/23/2019,Each,Infused (non-edible),45610.94,846,45610.94,0,0,846,712
3/11/2023,Grams,Buds,1876270.29,0,0,267688.26,1876270.29,267688.26,44230
9/19/2021,Each,Infused Beverage,33197.09,4064,33197.09,0,0,4064,2245
10/9/2021,Milligrams,Raw Pre-Rolls,108.29,0,0,6500,108.29,6500,12
11/23/2020,Each,Concentrate (Each),141927.98,2664,141927.98,0,0,2664,2358
6/5/2021,Grams,Concentrate,10455.88,0,0,154,10455.88,154,175
11/6/2022,Each,Vape Product,797724.75,19002,797724.75,0,0,19002,16854
12/23/2018,Each,Concentrate,360,6,360,0,0,6,6
7/20/2021,Each,Vape Product,696400.95,12865,696400.95,0,0,12865,11432
7/1/2021,Grams,Infused Pre-Rolls,20399.06,0,0,816.91,20399.06,816.91,751
6/21/2020,Each,Infused (non-edible),7381.68,194,7381.68,0,0,194,164
3/2/2020,Grams,Shake/Trim (by strain),9470.55,0,0,597,9470.55,597,505
5/13/2019,Grams,Raw Pre-Rolls,14044.01,0,0,883,14044.01,883,775
11/21/2022,Grams,Concentrate,13140.4,0,0,284.5,13140.4,284.5,293
10/26/2020,Grams,Infused Pre-Rolls,9657.9,0,0,351.7,9657.9,351.7,306
8/20/2022,Milligrams,Infused Pre-Rolls,199.99,0,0,8500,199.99,8500,4
5/10/2021,Each,Concentrate (Each),181956.88,3340,181956.88,0,0,3340,3038
3/6/2022,Grams,Infused Pre-Rolls,32424.63,0,0,1078.3,32424.63,1078.3,947
11/18/2021,Milligrams,Raw Pre-Rolls,60.03,0,0,4500,60.03,4500,4
