SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
5/28/2023,Grams,Concentrate (Bulk),84.94,0,0,3,84.94,3,3
10/23/2021,Grams,Shake/Trim (by strain),6108.23,0,0,1191.7,6108.23,1191.7,161
8/15/2020,Grams,Raw Pre-Rolls,84832.49,0,0,7403.58,84832.49,7403.58,4058
6/12/2020,Each,Infused (edible),137266.59,5136,137266.59,0,0,5136,3071
12/7/2018,Each,Kief,554.49,29,554.49,0,0,29,13
5/19/2020,Grams,Infused Pre-Rolls,5816.22,0,0,283.67,5816.22,283.67,202
11/4/2020,Each,Infused (non-edible),6118.95,212,6118.95,0,0,212,144
7/26/2021,Grams,Buds,390011.55,0,0,38428.46,390011.55,38428.46,7038
3/18/2023,Each,Infused Beverage,8187.35,1107,8187.35,0,0,1107,466
10/8/2021,Grams,Raw Pre-Rolls,129590.4,0,0,11333.5,129590.4,11333.5,6173
9/26/2022,Each,Infused (non-edible),2845.07,92,2845.07,0,0,92,61
6/22/2020,Grams,Concentrate,11826.45,0,0,229,11826.45,229,214
10/27/2019,Each,Infused (edible),53758.72,2011,53758.72,0,0,2011,1252
12/30/2019,Grams,Raw Pre-Rolls,43682.13,0,0,4051.6,43682.13,4051.6,2066
10/20/2020,Grams,Concentrate,8634.37,0,0,154,8634.37,154,151
9/2/2021,Grams,Buds,419403.69,0,0,42887.75,419403.69,42887.75,8311
8/24/2022,Grams,Buds,287994.09,0,0,39650.16,287994.09,39650.16,6288
10/2/2021,Grams,Concentrate (Bulk),334.35,0,0,9,334.35,9,6
11/10/2019,Grams,Kief,339.27,0,0,13.5,339.27,13.5,10
11/30/2018,Each,Infused (edible),7849.88,383,7849.88,0,0,383,174
3/12/2019,Each,Concentrate (Each),11178.66,252,11178.66,0,0,252,217
12/16/2022,Milligrams,Concentrate,60,0,0,1000,60,1000,1
5/7/2023,Grams,Shake/Trim (by strain),5318.53,0,0,1574,5318.53,1574,125
6/1/2023,Each,Infused (non-edible),3203.11,87,3203.11,0,0,87,53
11/27/2021,Grams,Concentrate (Bulk),47.5,0,0,1,47.5,1,1
7/17/2022,Grams,Raw Pre-Rolls,78595.08,0,0,7928.55,78595.08,7928.55,4231
7/15/2023,Grams,Concentrate,1346.64,0,0,43,1346.64,43,31
8/5/2021,Each,Infused (edible),114727.54,4400,114727.54,0,0,4400,3027
9/21/2019,Each,Vape Product,119.5,3,119.5,0,0,3,2
1/16/2023,Each,Infused (non-edible),1587.62,49,1587.62,0,0,49,38
12/28/2021,Each,Infused Beverage,6408.78,781,6408.78,0,0,781,329
1/12/2019,Each,Concentrate,1736.94,26,1736.94,0,0,26,26
8/16/2022,Grams,Shake/Trim (by strain),9001.09,0,0,1977.5,9001.09,1977.5,232
1/27/2021,Grams,Shake/Trim,2293.85,0,0,439,2293.85,439,26
11/27/2019,Grams,Buds,391110.86,0,0,36943.03,391110.86,36943.03,8014
9/10/2022,Grams,Kief,734.74,0,0,46.5,734.74,46.5,36
9/19/2022,Each,Infused (edible),76691.8,3648,76691.8,0,0,3648,2235
6/5/2022,Grams,Shake/Trim (by strain),6390.55,0,0,1240.3,6390.55,1240.3,187
2/8/2023,Grams,Shake/Trim (by strain),9150.29,0,0,2404,9150.29,2404,209
5/31/2022,Each,Infused Beverage,6498.41,878,6498.41,0,0,878,347
4/27/2022,Each,Infused (non-edible),3942.87,137,3942.87,0,0,137,95
2/25/2022,Each,Vape Product,55336.5,1331,55336.5,0,0,1331,1162
9/19/2021,Grams,Kief,925.36,0,0,52.9,925.36,52.9,36
4/8/2022,Each,Vape Product,156290.21,3889,156290.21,0,0,3889,3204
3/28/2023,Grams,Shake/Trim,1201.41,0,0,343,1201.41,343,33
12/26/2021,Grams,Concentrate,2484.09,0,0,60.5,2484.09,60.5,48
2/28/2023,Milligrams,Concentrate,125.11,0,0,400,125.11,400,2
3/22/2019,Each,Concentrate (Each),61446.45,1234,61446.45,0,0,1234,962
1/30/2022,Grams,Shake/Trim,457,0,0,99,457,99,9
1/30/2023,Each,Infused (non-edible),1675.83,66,1675.83,0,0,66,47
10/17/2022,Grams,Shake/Trim (by strain),6846.79,0,0,1569.6,6846.79,1569.6,181
4/26/2022,Grams,Shake/Trim,292.24,0,0,44.4,292.24,44.4,8
12/20/2020,Each,Vape Product,103434.59,2270,103434.59,0,0,2270,1865
6/26/2023,Grams,Buds,204184.85,0,0,35269.93,204184.85,35269.93,4916
7/22/2019,Grams,Concentrate,3575.96,0,0,69,3575.96,69,88
7/5/2023,Each,Infused Beverage,5878.38,791,5878.38,0,0,791,342
12/6/2020,Grams,Buds,307796.36,0,0,29083.63,307796.36,29083.63,5872
4/16/2022,Grams,Shake/Trim (by strain),13292.7,0,0,2767.75,13292.7,2767.75,282
6/11/2023,Grams,Kief,643.4,0,0,40,643.4,40,27
5/30/2023,Each,Infused (non-edible),3100.55,112,3100.55,0,0,112,64
11/21/2020,Grams,Kief,326.88,0,0,16,326.88,16,12
8/23/2020,Grams,Buds,307615.86,0,0,28472.65,307615.86,28472.65,5889
2/16/2020,Each,Infused (edible),60341.63,2257,60341.63,0,0,2257,1413
9/8/2022,Each,Infused (non-edible),2544.61,88,2544.61,0,0,88,70
6/10/2022,Grams,Concentrate,2597.51,0,0,71,2597.51,71,60
3/14/2021,Each,Infused (edible),88948.42,3098,88948.42,0,0,3098,2076
1/9/2023,Grams,Raw Pre-Rolls,76718.38,0,0,10637.1,76718.38,10637.1,4190
8/4/2022,Milligrams,Concentrate,22.5,0,0,1000,22.5,1000,1
6/22/2023,Grams,Shake/Trim (by strain),6987.88,0,0,2670.5,6987.88,2670.5,155
3/14/2023,Each,Infused (edible),46095.89,2367,46095.89,0,0,2367,1492
9/7/2020,Grams,Kief,554.29,0,0,24,554.29,24,22
4/9/2022,Each,Suppository,37.75,1,37.75,0,0,1,1
5/13/2023,Each,Vape Product,114676.45,3927,114676.45,0,0,3927,3250
8/22/2020,Each,Vape Product,132613.68,2627,132613.68,0,0,2627,2188
5/27/2022,Each,Infused (non-edible),4274.05,123,4274.05,0,0,123,97
5/17/2021,Grams,Raw Pre-Rolls,86244.9,0,0,7633.8,86244.9,7633.8,4096
1/5/2023,Grams,Shake/Trim (by strain),6379.83,0,0,1654,6379.83,1654,144
4/20/2020,Grams,Raw Pre-Rolls,86480.78,0,0,7813.78,86480.78,7813.78,4531
7/5/2021,Grams,Kief,850.76,0,0,36.07,850.76,36.07,26
1/31/2023,Each,Infused (non-edible),4209.25,153,4209.25,0,0,153,100
5/12/2022,Each,Infused (non-edible),4471.04,143,4471.04,0,0,143,88
10/4/2022,Grams,Shake/Trim (by strain),8479.66,0,0,2235.5,8479.66,2235.5,198
8/14/2019,Each,Concentrate,245,7,245,0,0,7,4
11/27/2021,Each,Infused Beverage,7092.03,954,7092.03,0,0,954,383
1/27/2022,Each,Vape Product,155723.9,3493,155723.9,0,0,3493,2930
12/23/2022,Grams,Shake/Trim (by strain),12037.51,0,0,3298.6,12037.51,3298.6,320
7/21/2020,Grams,Concentrate,11691.37,0,0,228,11691.37,228,214
10/20/2022,Each,Infused (edible),105486.65,4915,105486.65,0,0,4915,3109
3/27/2019,Each,Concentrate (Each),28758.6,620,28758.6,0,0,620,505
8/17/2022,Grams,Raw Pre-Rolls,94321.28,0,0,10411.85,94321.28,10411.85,5118
2/16/2022,Grams,Concentrate (Bulk),63,0,0,1,63,1,1
11/8/2022,Grams,Buds,263821.07,0,0,39065.22,263821.07,39065.22,5644
12/1/2019,Grams,Raw Pre-Rolls,37228.07,0,0,3521.11,37228.07,3521.11,2031
6/29/2022,Each,Infused Beverage,10156.2,1211,10156.2,0,0,1211,525
8/9/2022,Each,Immature Plants,69.92,3,69.92,0,0,3,3
6/25/2023,Grams,Shake/Trim (by strain),6790.55,0,0,2466,6790.55,2466,142
9/28/2019,Each,Infused (edible),94464.77,3258,94464.77,0,0,3258,2197
3/7/2023,Milligrams,Concentrate,58,0,0,3000,58,3000,1
8/23/2019,Each,Vape Product,114,3,114,0,0,3,2
8/11/2022,Milligrams,Concentrate,316.82,0,0,11000,316.82,11000,6
5/15/2023,Each,Infused (non-edible),1660.21,65,1660.21,0,0,65,48
9/9/2022,Each,Infused (non-edible),3655.82,116,3655.82,0,0,116,89
5/9/2022,Each,Vape Product,125065.75,3227,125065.75,0,0,3227,2660
11/18/2020,Grams,Concentrate,11322.42,0,0,215.75,11322.42,215.75,198
1/2/2020,Grams,Buds,253465.31,0,0,24063.78,253465.31,24063.78,4970
6/14/2023,Grams,Concentrate,2852.37,0,0,93.5,2852.37,93.5,58
1/17/2020,Grams,Kief,275.75,0,0,9,275.75,9,9
8/11/2020,Grams,Shake/Trim,11.4,0,0,2,11.4,2,2
7/20/2021,Grams,Buds,369168.62,0,0,34367.6,369168.62,34367.6,6997
4/19/2022,Grams,Shake/Trim (by strain),13962.8,0,0,2983.5,13962.8,2983.5,289
1/2/2019,Each,Infused (edible),5051.13,279,5051.13,0,0,279,128
7/15/2021,Grams,Concentrate (Bulk),80,0,0,4,80,4,2
5/2/2023,Grams,Shake/Trim,1939.57,0,0,553,1939.57,553,52
10/24/2022,Grams,Kief,492.84,0,0,36,492.84,36,30
7/7/2021,Each,Infused (edible),107945.16,3552,107945.16,0,0,3552,2474
9/9/2021,Grams,Raw Pre-Rolls,99280.11,0,0,8363.4,99280.11,8363.4,4580
6/17/2022,Milligrams,Infused Pre-Rolls,75.08,0,0,4800,75.08,4800,3
2/7/2021,Grams,Concentrate,9999.84,0,0,173,9999.84,173,156
2/20/2020,Each,Concentrate (Each),49741.69,1158,49741.69,0,0,1158,933
3/9/2021,Grams,Kief,1993.04,0,0,240.1,1993.04,240.1,63
12/14/2022,Grams,Concentrate (Bulk),210.3,0,0,7,210.3,7,7
11/4/2022,Grams,Raw Pre-Rolls,111524.06,0,0,13062.5,111524.06,13062.5,6321
9/23/2020,Each,Concentrate (Each),65237.32,1565,65237.32,0,0,1565,1276
9/1/2021,Each,Infused (non-edible),5325.8,189,5325.8,0,0,189,140
11/16/2020,Grams,Shake/Trim (by strain),4529.05,0,0,446.75,4529.05,446.75,159
1/15/2022,Each,Infused Beverage,8364.62,1123,8364.62,0,0,1123,471
10/10/2020,Grams,Concentrate,10294.37,0,0,195.5,10294.37,195.5,163
7/20/2023,Grams,Shake/Trim,3396.44,0,0,1240,3396.44,1240,100
6/23/2020,Grams,Shake/Trim,193.28,0,0,25,193.28,25,19
7/22/2021,Grams,Raw Pre-Rolls,103364.49,0,0,8763.05,103364.49,8763.05,4720
12/27/2020,Each,Infused (non-edible),4378.01,154,4378.01,0,0,154,111
5/19/2021,Grams,Shake/Trim (by strain),9554.23,0,0,1668.25,9554.23,1668.25,211
1/22/2022,Grams,Shake/Trim (by strain),9570.04,0,0,1856.75,9570.04,1856.75,204
4/10/2021,Each,Infused (non-edible),5429.92,149,5429.92,0,0,149,116
3/27/2023,Grams,Kief,772.85,0,0,45,772.85,45,36
8/7/2021,Grams,Shake/Trim (by strain),7845.91,0,0,1714.1,7845.91,1714.1,218
9/24/2021,Each,Infused (edible),132148.27,5442,132148.27,0,0,5442,3453
10/27/2022,Grams,Concentrate (Bulk),72,0,0,2,72,2,2
6/25/2022,Each,Vape Product,118391.57,3128,118391.57,0,0,3128,2598
1/3/2020,Each,Concentrate (Each),61441.33,1631,61441.33,0,0,1631,1283
5/31/2020,Grams,Buds,282976.47,0,0,25827.85,282976.47,25827.85,5391
8/18/2020,Grams,Infused Pre-Rolls,5276.52,0,0,264.45,5276.52,264.45,174
11/6/2020,Grams,Shake/Trim,3576.53,0,0,621,3576.53,621,46
11/7/2021,Each,Vape Product,104157.87,2222,104157.87,0,0,2222,1898
10/13/2019,Grams,Raw Pre-Rolls,37673.26,0,0,3335.35,37673.26,3335.35,2046
3/10/2023,Grams,Buds,366775.04,0,0,57308.94,366775.04,57308.94,8365
3/19/2020,Grams,Infused Pre-Rolls,4185.81,0,0,215.5,4185.81,215.5,145
12/30/2021,Each,Infused (non-edible),5413.41,177,5413.41,0,0,177,140
3/25/2022,Grams,Concentrate (Bulk),668,0,0,13,668,13,4
5/14/2020,Grams,Kief,974.97,0,0,40,974.97,40,38
5/6/2019,Each,Concentrate,96,2,96,0,0,2,2
9/1/2022,Each,Infused (edible),113175.69,5096,113175.69,0,0,5096,3309
12/16/2019,Each,Infused (edible),86289.32,2841,86289.32,0,0,2841,1770
6/17/2019,Each,Concentrate (Each),120659.57,2602,120659.57,0,0,2602,2080
4/11/2022,Each,Infused Beverage,4954.42,613,4954.42,0,0,613,280
4/28/2023,Grams,Concentrate,1732.63,0,0,61.5,1732.63,61.5,38
2/20/2021,Grams,Buds,440641.17,0,0,40134.78,440641.17,40134.78,8264
6/1/2021,Grams,Buds,361611.31,0,0,34237.91,361611.31,34237.91,7115
4/25/2023,Grams,Concentrate,1025.62,0,0,32,1025.62,32,24
12/15/2019,Each,Infused (edible),65107.58,2193,65107.58,0,0,2193,1351
6/16/2021,Grams,Kief,1159.08,0,0,60.88,1159.08,60.88,39
10/12/2019,Grams,Raw Pre-Rolls,56037.79,0,0,4963.42,56037.79,4963.42,2960
2/8/2021,Grams,Concentrate,11165.97,0,0,210.39,11165.97,210.39,193
7/8/2021,Milligrams,Concentrate (Bulk),71.51,0,0,2000,71.51,2000,2
2/17/2019,Each,Concentrate (Each),9621.19,237,9621.19,0,0,237,194
11/6/2021,Each,Vape Product,139541,2972,139541,0,0,2972,2518
11/9/2020,Grams,Shake/Trim,1362.87,0,0,266,1362.87,266,17
6/28/2022,Each,Vape Product,126029.16,3361,126029.16,0,0,3361,2721
9/4/2022,Each,Infused (edible),84692.66,3958,84692.66,0,0,3958,2582
10/29/2021,Grams,Concentrate (Bulk),100.87,0,0,2,100.87,2,2
11/6/2021,Grams,Concentrate (Bulk),303.64,0,0,8,303.64,8,4
3/31/2023,Milligrams,Infused Pre-Rolls,57.27,0,0,800,57.27,800,2
10/9/2022,Each,Infused (non-edible),2665.35,98,2665.35,0,0,98,64
4/12/2022,Each,Infused Beverage,6267.53,657,6267.53,0,0,657,320
5/22/2023,Grams,Shake/Trim (by strain),6188.72,0,0,1773,6188.72,1773,156
9/16/2022,Grams,Shake/Trim (by strain),10993.25,0,0,2656.55,10993.25,2656.55,299
12/28/2022,Each,Infused (non-edible),2780.53,98,2780.53,0,0,98,75
1/12/2022,Each,Infused Beverage,5834.95,718,5834.95,0,0,718,350
4/24/2022,Each,Infused (non-edible),3386.94,109,3386.94,0,0,109,82
12/1/2022,Grams,Buds,290526.59,0,0,46828.29,290526.59,46828.29,6653
12/16/2022,Grams,Kief,467.63,0,0,34,467.63,34,28
6/30/2023,Each,Infused (non-edible),3317.96,142,3317.96,0,0,142,115
5/5/2019,Each,Concentrate,87,2,87,0,0,2,2
5/19/2022,Grams,Shake/Trim (by strain),11958.12,0,0,2588.35,11958.12,2588.35,311
2/7/2023,Grams,Shake/Trim (by strain),7882.5,0,0,2079.3,7882.5,2079.3,172
2/28/2020,Grams,Buds,342501.85,0,0,32483.35,342501.85,32483.35,6799
12/7/2018,Each,Concentrate (Each),10858.25,248,10858.25,0,0,248,207
6/26/2020,Grams,Shake/Trim,75.85,0,0,11,75.85,11,9
9/23/2021,Each,Infused (edible),98826.17,4375,98826.17,0,0,4375,2692
7/21/2021,Grams,Raw Pre-Rolls,112710.38,0,0,10064.6,112710.38,10064.6,5257
11/7/2022,Grams,Raw Pre-Rolls,80275.53,0,0,9429.5,80275.53,9429.5,4541
10/11/2020,Grams,Concentrate,10570.95,0,0,197.5,10570.95,197.5,175
9/28/2022,Each,Immature Plants,30,1,30,0,0,1,1
2/13/2020,Grams,Kief,609.29,0,0,20,609.29,20,14
7/19/2023,Grams,Shake/Trim,2110.07,0,0,760,2110.07,760,66
10/21/2019,Grams,Concentrate,6067.51,0,0,110,6067.51,110,92
1/28/2023,Grams,Kief,407.55,0,0,24.5,407.55,24.5,25
12/20/2020,Grams,Shake/Trim (by strain),4611.47,0,0,757.5,4611.47,757.5,101
12/23/2021,Grams,Shake/Trim (by strain),8561.16,0,0,2001.9,8561.16,2001.9,239
2/2/2022,Each,Infused (non-edible),3466.83,123,3466.83,0,0,123,94
10/2/2020,Grams,Raw Pre-Rolls,112283.47,0,0,9634.67,112283.47,9634.67,5401
6/4/2019,Each,Raw Pre-Rolls,20,3,20,0,0,3,3
7/30/2020,Each,Infused (edible),138864.17,4500,138864.17,0,0,4500,2911
6/17/2020,Each,Concentrate (Each),70742.92,1605,70742.92,0,0,1605,1275
11/12/2022,Grams,Concentrate,2836.91,0,0,78,2836.91,78,78
5/15/2020,Each,Vape Product,152704.18,3166,152704.18,0,0,3166,2576
5/26/2021,Each,Vape Product,148836.35,3098,148836.35,0,0,3098,2555
4/20/2023,Grams,Raw Pre-Rolls,239137.9,0,0,40884.7,239137.9,40884.7,17740
3/26/2023,Grams,Concentrate (Bulk),172.5,0,0,3.5,172.5,3.5,5
11/2/2019,Grams,Infused Pre-Rolls,2118.75,0,0,107.44,2118.75,107.44,79
4/19/2021,Grams,Shake/Trim (by strain),11508.72,0,0,2420,11508.72,2420,284
12/13/2020,Each,Infused (edible),93366.26,3248,93366.26,0,0,3248,2087
1/5/2023,Grams,Concentrate,3140.33,0,0,92.5,3140.33,92.5,71
7/12/2023,Each,Concentrate (Each),38115.17,1497,38115.17,0,0,1497,1065
9/23/2022,Grams,Infused Pre-Rolls,10949.64,0,0,642.23,10949.64,642.23,422
6/14/2023,Grams,Infused Pre-Rolls,10282.88,0,0,619.94,10282.88,619.94,440
7/31/2022,Each,Infused Beverage,6242.48,790,6242.48,0,0,790,328
12/14/2021,Grams,Raw Pre-Rolls,101845.43,0,0,9459.7,101845.43,9459.7,4742
1/13/2023,Grams,Infused Pre-Rolls,14319.79,0,0,701.82,14319.79,701.82,513
2/3/2019,Each,Infused (edible),6791.32,324,6791.32,0,0,324,168
10/26/2021,Each,Infused Beverage,5938.57,788,5938.57,0,0,788,281
9/7/2022,Grams,Kief,880.87,0,0,41,880.87,41,33
4/8/2019,Grams,Raw Pre-Rolls,1780.25,0,0,139.75,1780.25,139.75,65
3/10/2022,Each,Infused (edible),110151.9,4565,110151.9,0,0,4565,3078
10/16/2022,Each,Vape Product,92769.27,2662,92769.27,0,0,2662,2155
11/12/2019,Grams,Buds,201574.1,0,0,18970.81,201574.1,18970.81,4166
2/16/2022,Each,Infused (edible),100547.73,4272,100547.73,0,0,4272,2742
8/20/2021,Each,Vape Product,189606.17,4386,189606.17,0,0,4386,3596
1/28/2019,Each,Infused (non-edible),1008.99,25,1008.99,0,0,25,16
8/27/2019,Each,Infused (edible),62697.74,2096,62697.74,0,0,2096,1344
12/19/2018,Each,Infused (non-edible),340.5,10,340.5,0,0,10,9
10/21/2022,Each,Concentrate (Each),52486.73,1580,52486.73,0,0,1580,1241
4/27/2021,Grams,Concentrate,2686.67,0,0,55,2686.67,55,47
8/23/2022,Grams,Buds,265644.32,0,0,36593.31,265644.32,36593.31,5612
4/4/2022,Each,Concentrate (Each),49593.48,1420,49593.48,0,0,1420,1056
4/16/2020,Grams,Concentrate,13102.73,0,0,250,13102.73,250,210
9/24/2021,Grams,Kief,1235.94,0,0,75.9,1235.94,75.9,49
3/31/2021,Grams,Shake/Trim,1709.51,0,0,352,1709.51,352,18
6/24/2019,Grams,Raw Pre-Rolls,24181.5,0,0,1984.56,24181.5,1984.56,1231
9/9/2021,Grams,Buds,404718.19,0,0,38845.13,404718.19,38845.13,7793
1/26/2023,Grams,Shake/Trim,1301.48,0,0,329,1301.48,329,37
5/10/2022,Grams,Infused Pre-Rolls,5549.29,0,0,272.23,5549.29,272.23,165
12/8/2022,Each,Concentrate (Each),43817.44,1519,43817.44,0,0,1519,1124
5/13/2019,Grams,Shake/Trim (by strain),1334.6,0,0,119.74,1334.6,119.74,66
10/28/2019,Grams,Kief,437.18,0,0,16.5,437.18,16.5,16
5/13/2022,Grams,Raw Pre-Rolls,127650.53,0,0,14038.2,127650.53,14038.2,6512
8/30/2022,Each,Infused Beverage,6271.14,658,6271.14,0,0,658,310
5/11/2022,Each,Infused (edible),112646.23,4569,112646.23,0,0,4569,2952
9/26/2019,Grams,Kief,506.03,0,0,19,506.03,19,11
5/11/2023,Grams,Concentrate (Bulk),110.26,0,0,3,110.26,3,3
12/1/2021,Grams,Shake/Trim (by strain),5984.54,0,0,1057.05,5984.54,1057.05,153
3/13/2021,Grams,Shake/Trim,7797.78,0,0,1485,7797.78,1485,57
10/22/2022,Each,Vape Product,126375.76,3924,126375.76,0,0,3924,3130
8/8/2019,Each,Concentrate (Each),156633.86,3450.5,156633.86,0,0,3450.5,2792
7/22/2022,Grams,Buds,429859.67,0,0,56953.92,429859.67,56953.92,9496
7/5/2021,Each,Vape Product,111109.35,2346,111109.35,0,0,2346,1977
7/11/2021,Each,Infused (non-edible),4975.59,148,4975.59,0,0,148,119
11/22/2021,Grams,Raw Pre-Rolls,88036.84,0,0,7703.35,88036.84,7703.35,4368
10/20/2020,Each,Infused (non-edible),4427.38,160,4427.38,0,0,160,108
4/26/2019,Grams,Raw Pre-Rolls,17724.7,0,0,1452.75,17724.7,1452.75,735
8/6/2022,Grams,Kief,772.25,0,0,35,772.25,35,30
2/21/2019,Each,Infused (edible),6020.87,244,6020.87,0,0,244,138
6/9/2022,Grams,Concentrate (Bulk),109.11,0,0,2,109.11,2,2
11/4/2019,Each,Concentrate (Each),47060.56,1126,47060.56,0,0,1126,890
2/12/2023,Grams,Concentrate (Bulk),239.5,0,0,4,239.5,4,5
6/20/2021,Grams,Concentrate,2324.61,0,0,44,2324.61,44,36
10/11/2021,Grams,Buds,344388.12,0,0,34189.95,344388.12,34189.95,6564
12/6/2022,Grams,Concentrate,1233.26,0,0,37.5,1233.26,37.5,32
9/2/2021,Each,Infused Beverage,9235.23,1328,9235.23,0,0,1328,454
1/25/2022,Each,Infused (edible),98997.99,4169,98997.99,0,0,4169,2629
7/9/2020,Each,Concentrate (Each),82660.28,1949,82660.28,0,0,1949,1447
12/17/2018,Grams,Buds,14901.33,0,0,1454.17,14901.33,1454.17,250
1/9/2019,Each,Concentrate,580.61,9,580.61,0,0,9,9
4/15/2021,Each,Suppository,60,1,60,0,0,1,1
7/14/2022,Grams,Raw Pre-Rolls,117906.44,0,0,11744,117906.44,11744,6069
6/25/2021,Each,Infused (non-edible),6219.58,205,6219.58,0,0,205,151
6/18/2019,Grams,Raw Pre-Rolls,28423.29,0,0,2389.39,28423.29,2389.39,1487
8/21/2019,Each,Infused (edible),66607.55,2241,66607.55,0,0,2241,1496
2/28/2022,Each,Infused (non-edible),5291.85,176,5291.85,0,0,176,120
10/11/2019,Grams,Buds,351887.48,0,0,33979.75,351887.48,33979.75,6772
10/26/2021,Grams,Kief,943.22,0,0,55.9,943.22,55.9,37
3/25/2023,Grams,Shake/Trim,1215.84,0,0,287,1215.84,287,32
8/20/2022,Grams,Concentrate (Bulk),131.5,0,0,3,131.5,3,3
4/28/2020,Each,Concentrate (Each),71674.09,1684,71674.09,0,0,1684,1298
6/3/2020,Grams,Infused Pre-Rolls,4806.68,0,0,225.8,4806.68,225.8,161
3/12/2021,Grams,Shake/Trim (by strain),9582.66,0,0,1739.5,9582.66,1739.5,246
5/24/2020,Grams,Concentrate,10150.81,0,0,185.5,10150.81,185.5,171
10/7/2019,Grams,Infused Pre-Rolls,1336.57,0,0,129.48,1336.57,129.48,53
6/11/2020,Grams,Infused Pre-Rolls,5825.23,0,0,304.55,5825.23,304.55,197
1/31/2021,Grams,Shake/Trim (by strain),11180.04,0,0,1994.5,11180.04,1994.5,188
10/6/2021,Grams,Shake/Trim (by strain),6138.56,0,0,1112.15,6138.56,1112.15,148
3/31/2021,Each,Infused Beverage,5628.24,692,5628.24,0,0,692,381
9/27/2020,Grams,Raw Pre-Rolls,65062.96,0,0,5694.19,65062.96,5694.19,3187
1/4/2022,Each,Infused (non-edible),3438.17,106,3438.17,0,0,106,70
5/19/2019,Each,Raw Pre-Rolls,49.44,7,49.44,0,0,7,7
8/21/2021,Each,Infused (non-edible),7220.44,234,7220.44,0,0,234,166
8/3/2023,Grams,Buds,292537.95,0,0,54817.67,292537.95,54817.67,6728
10/26/2019,Each,Concentrate (Each),53346.42,1295,53346.42,0,0,1295,1023
11/17/2022,Grams,Concentrate,3015.9,0,0,97,3015.9,97,73
3/23/2021,Grams,Shake/Trim (by strain),7889.02,0,0,1298.75,7889.02,1298.75,226
10/26/2021,Grams,Shake/Trim,3621.85,0,0,696.7,3621.85,696.7,29
5/29/2021,Each,Vape Product,157739.31,3573,157739.31,0,0,3573,2995
6/18/2023,Each,Infused (edible),74626.26,3726,74626.26,0,0,3726,2473
7/31/2022,Grams,Shake/Trim,493.41,0,0,105,493.41,105,10
1/26/2023,Each,Infused Beverage,5633.4,823,5633.4,0,0,823,347
2/27/2023,Grams,Concentrate (Bulk),439.3,0,0,16,439.3,16,10
11/23/2019,Grams,Infused Pre-Rolls,2221.26,0,0,93.25,2221.26,93.25,82
5/30/2019,Each,Raw Pre-Rolls,11.6,2,11.6,0,0,2,2
7/29/2023,Grams,Buds,248001.44,0,0,46059.44,248001.44,46059.44,6437
10/19/2020,Grams,Kief,360.39,0,0,15,360.39,15,14
10/26/2019,Grams,Concentrate,6261.97,0,0,133.5,6261.97,133.5,122
12/27/2019,Each,Suppository,12.75,1,12.75,0,0,1,1
8/31/2019,Each,Concentrate (Each),157901.02,3490,157901.02,0,0,3490,2702
5/18/2020,Each,Vape Product,101414.59,2075,101414.59,0,0,2075,1689
5/1/2021,Each,Infused (non-edible),5706.69,195,5706.69,0,0,195,129
5/9/2023,Each,Immature Plants,87.5,5,87.5,0,0,5,3
7/28/2020,Grams,Infused Pre-Rolls,3228.82,0,0,146.5,3228.82,146.5,98
10/10/2020,Grams,Kief,677.71,0,0,32,677.71,32,28
7/12/2023,Grams,Kief,422.48,0,0,26,422.48,26,13
11/30/2020,Each,Infused (non-edible),6804.33,299,6804.33,0,0,299,162
9/23/2020,Grams,Buds,374082.59,0,0,34190.15,374082.59,34190.15,7178
6/24/2022,Grams,Concentrate (Bulk),122.04,0,0,10.44,122.04,10.44,7
8/3/2022,Grams,Concentrate (Bulk),187.42,0,0,5,187.42,5,4
12/8/2020,Each,Infused (edible),109435.07,3745,109435.07,0,0,3745,2248
1/10/2021,Grams,Shake/Trim (by strain),4352.41,0,0,708.25,4352.41,708.25,117
11/5/2020,Grams,Buds,367493.2,0,0,34047.73,367493.2,34047.73,6893
4/15/2023,Grams,Raw Pre-Rolls,96317.55,0,0,12817.7,96317.55,12817.7,6298
6/30/2020,Each,Concentrate (Each),70157,1863,70157,0,0,1863,1193
12/12/2021,Grams,Shake/Trim (by strain),3974.83,0,0,747.3,3974.83,747.3,98
4/15/2020,Grams,Infused Pre-Rolls,3801.87,0,0,243.63,3801.87,243.63,152
9/15/2021,Grams,Shake/Trim (by strain),6688.33,0,0,1627.8,6688.33,1627.8,171
7/19/2021,Grams,Concentrate,2545.64,0,0,58.5,2545.64,58.5,45
5/21/2020,Each,Concentrate (Each),74471.79,1752,74471.79,0,0,1752,1353
7/25/2020,Each,Infused (edible),116444.24,3819,116444.24,0,0,3819,2554
12/4/2022,Each,Vape Product,84320,2628,84320,0,0,2628,2083
2/10/2021,Grams,Raw Pre-Rolls,89515.96,0,0,7955.15,89515.96,7955.15,4138
1/11/2022,Grams,Raw Pre-Rolls,80367.97,0,0,7643.17,80367.97,7643.17,4067
8/24/2020,Each,Concentrate (Each),59790.02,1379,59790.02,0,0,1379,1073
11/8/2021,Each,Infused (edible),88562.38,3555,88562.38,0,0,3555,2250
