SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
3/3/2023,Buds,Grams,0,0,68449.68,434193.95,68449.68,434193.95
8/21/2020,Vape Product,Each,3144,153467.19,0,0,3144,153467.19
12/19/2021,Concentrate,Grams,0,0,38,1854.86,38,1854.86
2/23/2020,Infused (edible),Each,2007,55050.08,0,0,2007,55050.08
3/1/2021,Buds,Grams,0,0,38421.78,382249.12,38421.78,382249.12
3/27/2022,Infused Pre-Rolls,Grams,0,0,317.91,6307.72,317.91,6307.72
1/12/2023,Raw Pre-Rolls,Grams,0,0,10920.5,88233.28,10920.5,88233.28
12/16/2022,Infused Pre-Rolls,Grams,0,0,791.11,13228.24,791.11,13228.24
5/8/2023,Vape Product,Each,3154,94386.54,0,0,3154,94386.54
4/2/2022,Suppository,Each,3,178.95,0,0,3,178.95
4/27/2020,Raw Pre-Rolls,Grams,0,0,4813.11,55117.09,4813.11,55117.09
7/6/2023,Infused Beverage,Each,981,6467.86,0,0,981,6467.86
1/21/2023,Concentrate (Each),Each,1945,63019.77,0,0,1945,63019.77
7/4/2023,Infused Pre-Rolls,Grams,0,0,432.4,8176.46,432.4,8176.46
3/13/2019,Infused (non-edible),Each,25,795.96,0,0,25,795.96
2/2/2022,Shake/Trim,Grams,0,0,43.95,271.1,43.95,271.1
5/3/2022,Shake/Trim,Grams,0,0,115.5,751.74,115.5,751.74
10/1/2022,Concentrate (Each),Each,2032,63247.87,0,0,2032,63247.87
8/11/2023,Shake/Trim (by strain),Grams,0,0,4252,10578.01,4252,10578.01
5/24/2021,Raw Pre-Rolls,Grams,0,0,7962.1,91832.12,7962.1,91832.12
3/21/2021,Infused (edible),Each,3076,86956.26,0,0,3076,86956.26
5/7/2020,Kief,Grams,0,0,47.5,871.36,47.5,871.36
4/7/2019,Shake/Trim (by strain),Grams,0,0,49,468.2,49,468.2
7/15/2019,Concentrate,Grams,0,0,81.5,3888.18,81.5,3888.18
6/7/2022,Concentrate,Grams,0,0,34,1270.91,34,1270.91
6/6/2023,Concentrate (Each),Each,1082,34925.57,0,0,1082,34925.57
10/29/2022,Infused Pre-Rolls,Grams,0,0,599.07,12164.04,599.07,12164.04
12/19/2020,Vape Product,Each,3544,162133.91,0,0,3544,162133.91
3/18/2023,Kief,Grams,0,0,34.5,631.63,34.5,631.63
5/2/2022,Concentrate (Each),Each,1477,52777.73,0,0,1477,52777.73
5/22/2020,Buds,Grams,0,0,50496.3,545699.82,50496.3,545699.82
3/16/2021,Kief,Grams,0,0,147,1493.83,147,1493.83
3/17/2023,Infused (edible),Each,6021,129079.96,0,0,6021,129079.96
10/13/2020,Kief,Grams,0,0,40,899.03,40,899.03
11/11/2022,Shake/Trim (by strain),Grams,0,0,2067.4,7909.73,2067.4,7909.73
2/5/2023,Concentrate,Milligrams,0,0,200,70,200,70
8/18/2021,Concentrate (Bulk),Grams,0,0,3,132.17,3,132.17
3/24/2022,Shake/Trim (by strain),Grams,0,0,2539.5,11358.86,2539.5,11358.86
7/31/2023,Buds,Grams,0,0,38684.21,214985.72,38684.21,214985.72
10/1/2020,Shake/Trim,Grams,0,0,23,606,23,606
9/2/2023,Shake/Trim,Grams,0,0,609,1933.33,609,1933.33
2/14/2021,Shake/Trim,Grams,0,0,281,1429.22,281,1429.22
8/26/2023,Kief,Grams,0,0,20,311.24,20,311.24
1/17/2022,Concentrate (Bulk),Grams,0,0,11,516.6,11,516.6
8/9/2023,Buds,Grams,0,0,43950.23,235705.87,43950.23,235705.87
2/3/2019,Concentrate,Each,13,1098.16,0,0,13,1098.16
3/17/2022,Vape Product,Each,3502,146523.5,0,0,3502,146523.5
9/21/2020,Buds,Grams,0,0,31048.6,338012.67,31048.6,338012.67
1/21/2020,Raw Pre-Rolls,Grams,0,0,3580.77,39049.47,3580.77,39049.47
10/7/2022,Infused (edible),Each,5345,112307.57,0,0,5345,112307.57
10/30/2020,Buds,Grams,0,0,48567.57,515530.08,48567.57,515530.08
7/14/2023,Kief,Grams,0,0,28,493.32,28,493.32
12/18/2021,Infused Beverage,Each,1333,10766.13,0,0,1333,10766.13
8/24/2023,Infused Pre-Rolls,Grams,0,0,508.47,9636.48,508.47,9636.48
10/30/2020,Concentrate,Grams,0,0,280.25,16092.08,280.25,16092.08
4/19/2023,Infused (non-edible),Each,238,5393.72,0,0,238,5393.72
10/8/2020,Kief,Grams,0,0,41,895.52,41,895.52
2/7/2022,Vape Product,Each,2443,107807.03,0,0,2443,107807.03
11/27/2022,Shake/Trim (by strain),Grams,0,0,968.8,3965.55,968.8,3965.55
4/19/2023,Shake/Trim,Grams,0,0,407,1442.33,407,1442.33
7/2/2020,Concentrate,Grams,0,0,265,13943.23,265,13943.23
11/18/2019,Infused (edible),Each,2219,66569.04,0,0,2219,66569.04
8/14/2022,Infused (non-edible),Each,112,3741.92,0,0,112,3741.92
8/4/2022,Raw Pre-Rolls,Grams,0,0,11646.05,110729.59,11646.05,110729.59
7/29/2023,Concentrate,Grams,0,0,41.5,1160.73,41.5,1160.73
9/3/2019,Vape Product,Each,3,115,0,0,3,115
5/17/2022,Infused Beverage,Each,855,7176.51,0,0,855,7176.51
6/19/2022,Infused (non-edible),Each,102,2950.41,0,0,102,2950.41
8/2/2023,Shake/Trim (by strain),Grams,0,0,2501,7008.71,2501,7008.71
10/30/2021,Raw Pre-Rolls,Grams,0,0,9534.9,106417.95,9534.9,106417.95
5/17/2022,Concentrate,Milligrams,0,0,4000,198.2,4000,198.2
8/27/2021,Infused (edible),Each,4401,116583.35,0,0,4401,116583.35
4/30/2019,Concentrate (Each),Each,1749,86505.6,0,0,1749,86505.6
3/10/2023,Infused (non-edible),Each,129,3318.15,0,0,129,3318.15
9/16/2021,Buds,Grams,0,0,39343.25,398666.92,39343.25,398666.92
3/28/2022,Infused (non-edible),Each,158,4431.31,0,0,158,4431.31
9/1/2021,Kief,Grams,0,0,94.31,1448.67,94.31,1448.67
11/20/2019,Kief,Grams,0,0,13.5,379.11,13.5,379.11
5/19/2021,Concentrate,Grams,0,0,60.5,3163.03,60.5,3163.03
12/10/2018,Buds,Grams,0,0,871.42,9270.64,871.42,9270.64
7/5/2023,Infused (non-edible),Each,113,2890.27,0,0,113,2890.27
9/15/2022,Buds,Grams,0,0,45337.48,318043.94,45337.48,318043.94
6/20/2022,Immature Plants,Each,7,123,0,0,7,123
4/3/2020,Shake/Trim,Grams,0,0,27.5,208,27.5,208
6/12/2022,Raw Pre-Rolls,Grams,0,0,10036.85,84674.13,10036.85,84674.13
2/6/2019,Concentrate (Each),Each,274,11183.44,0,0,274,11183.44
1/20/2019,Infused (edible),Each,66,662.84,0,0,66,662.84
12/12/2018,Concentrate (Each),Each,200,9590.29,0,0,200,9590.29
12/27/2021,Concentrate (Bulk),Grams,0,0,2,144,2,144
4/22/2020,Concentrate,Grams,0,0,156,8855.63,156,8855.63
11/5/2019,Buds,Grams,0,0,17851.49,191462.43,17851.49,191462.43
4/9/2022,Infused (edible),Each,4644,113949.22,0,0,4644,113949.22
1/7/2023,Concentrate,Grams,0,0,55.5,1895.71,55.5,1895.71
8/31/2022,Kief,Grams,0,0,45,821.75,45,821.75
9/22/2019,Infused (edible),Each,1618,47168.14,0,0,1618,47168.14
10/30/2022,Infused (non-edible),Each,71,1912.85,0,0,71,1912.85
12/24/2021,Raw Pre-Rolls,Grams,0,0,15735.57,162061.24,15735.57,162061.24
7/17/2022,Shake/Trim (by strain),Grams,0,0,2146.3,9802.41,2146.3,9802.41
9/20/2022,Vape Product,Each,3237,112310.93,0,0,3237,112310.93
4/14/2021,Shake/Trim,Grams,0,0,630,2960.46,630,2960.46
4/7/2023,Shake/Trim (by strain),Grams,0,0,3073,10945.2,3073,10945.2
12/17/2022,Infused (non-edible),Each,126,3397.7,0,0,126,3397.7
1/15/2023,Concentrate,Milligrams,0,0,3000,97.2,3000,97.2
10/4/2021,Infused Beverage,Each,518,3926.15,0,0,518,3926.15
2/26/2022,Infused (edible),Each,5114,124551.7,0,0,5114,124551.7
7/20/2019,Raw Pre-Rolls,Grams,0,0,3227.36,33551.71,3227.36,33551.71
8/29/2021,Concentrate (Bulk),Grams,0,0,1,40,1,40
7/9/2022,Shake/Trim (by strain),Grams,0,0,4685.8,17874.87,4685.8,17874.87
8/6/2021,Vape Product,Each,3922,172907.06,0,0,3922,172907.06
2/21/2023,Shake/Trim,Grams,0,0,287,1034.52,287,1034.52
3/14/2023,Shake/Trim (by strain),Grams,0,0,799,2703.83,799,2703.83
7/29/2022,Infused Beverage,Each,1862,14303.14,0,0,1862,14303.14
12/8/2018,Concentrate,Each,15,998,0,0,15,998
9/25/2022,Concentrate,Milligrams,0,0,8000,222.72,8000,222.72
7/21/2021,Shake/Trim (by strain),Grams,0,0,1579.3,8386.43,1579.3,8386.43
6/30/2020,Raw Pre-Rolls,Grams,0,0,7071.73,78883.34,7071.73,78883.34
2/21/2021,Vape Product,Each,2287,106502.39,0,0,2287,106502.39
10/8/2020,Infused Pre-Rolls,Grams,0,0,227.03,5366.56,227.03,5366.56
8/15/2021,Suppository,Each,5,165.27,0,0,5,165.27
7/23/2023,Raw Pre-Rolls,Grams,0,0,9825.9,75153.77,9825.9,75153.77
11/13/2020,Raw Pre-Rolls,Grams,0,0,9052.75,103799.27,9052.75,103799.27
12/18/2022,Kief,Grams,0,0,35.5,628.7,35.5,628.7
12/21/2019,Concentrate (Each),Each,1589,62818.78,0,0,1589,62818.78
3/5/2023,Vape Product,Each,3090,92654.61,0,0,3090,92654.61
12/3/2022,Buds,Grams,0,0,51399.16,309495.9,51399.16,309495.9
10/14/2022,Concentrate (Bulk),Grams,0,0,3,92.58,3,92.58
5/26/2021,Buds,Grams,0,0,39387.49,420956.58,39387.49,420956.58
6/3/2021,Shake/Trim (by strain),Grams,0,0,1983.6,11116.46,1983.6,11116.46
10/16/2021,Concentrate,Grams,0,0,76.5,2398.18,76.5,2398.18
2/3/2020,Infused Pre-Rolls,Grams,0,0,83.6,1471.56,83.6,1471.56
6/10/2021,Kief,Grams,0,0,76.08,1077.42,76.08,1077.42
2/11/2020,Vape Product,Each,1303,64698.89,0,0,1303,64698.89
8/11/2021,Buds,Milligrams,0,0,3500,49,3500,49
6/19/2023,Concentrate (Bulk),Grams,0,0,3,78.5,3,78.5
6/13/2023,Immature Plants,Each,5,125,0,0,5,125
1/18/2020,Infused Pre-Rolls,Grams,0,0,70,1519.74,70,1519.74
9/2/2020,Infused (edible),Each,3572,104836.68,0,0,3572,104836.68
12/26/2022,Infused Beverage,Each,648,5274.53,0,0,648,5274.53
2/6/2022,Shake/Trim (by strain),Grams,0,0,1065,6048.4,1065,6048.4
9/10/2020,Concentrate (Each),Each,1763,67604.61,0,0,1763,67604.61
10/16/2021,Infused (non-edible),Each,181,4794.8,0,0,181,4794.8
2/26/2020,Buds,Grams,0,0,24589.56,258088.11,24589.56,258088.11
10/30/2020,Shake/Trim (by strain),Grams,0,0,1226.75,12341.34,1226.75,12341.34
1/23/2020,Concentrate,Grams,0,0,164.49,8775.59,164.49,8775.59
5/7/2021,Infused Beverage,Each,1419,10423.12,0,0,1419,10423.12
5/20/2023,Infused (edible),Each,4414,93111.59,0,0,4414,93111.59
3/10/2020,Concentrate (Each),Each,1006,44025.65,0,0,1006,44025.65
11/11/2022,Shake/Trim,Grams,0,0,530.3,1808.09,530.3,1808.09
2/10/2021,Infused (non-edible),Each,166,4868.43,0,0,166,4868.43
5/31/2019,Infused Pre-Rolls,Grams,0,0,40,534.18,40,534.18
8/10/2022,Concentrate,Grams,0,0,109,3648.49,109,3648.49
2/18/2021,Infused (non-edible),Each,351,7679.97,0,0,351,7679.97
7/25/2021,Shake/Trim,Grams,0,0,100.5,630.19,100.5,630.19
1/2/2023,Concentrate (Bulk),Grams,0,0,4.5,229,4.5,229
2/11/2020,Kief,Grams,0,0,7,199.02,7,199.02
1/16/2021,Infused (edible),Each,4441,139993.99,0,0,4441,139993.99
7/6/2019,Concentrate (Each),Each,2782,130599.08,0,0,2782,130599.08
11/9/2021,Infused (non-edible),Each,98,3361.18,0,0,98,3361.18
1/20/2022,Shake/Trim (by strain),Grams,0,0,1571,8080.04,1571,8080.04
10/2/2021,Concentrate,Milligrams,0,0,1600,200,1600,200
2/22/2020,Concentrate (Each),Each,1499,66743.82,0,0,1499,66743.82
8/17/2023,Shake/Trim,Grams,0,0,345,1069.98,345,1069.98
8/28/2019,Kief,Grams,0,0,13.5,233.6,13.5,233.6
7/13/2023,Concentrate,Grams,0,0,74,1938.58,74,1938.58
6/19/2019,Concentrate (Each),Each,2798,131943.95,0,0,2798,131943.95
9/15/2020,Shake/Trim,Grams,0,0,1,10,1,10
8/21/2020,Suppository,Each,1,60,0,0,1,60
9/25/2020,Concentrate (Each),Each,1827,74067.05,0,0,1827,74067.05
2/23/2022,Vape Product,Each,3403,141609.62,0,0,3403,141609.62
1/29/2021,Shake/Trim,Grams,0,0,524,2516.42,524,2516.42
1/5/2020,Concentrate (Each),Each,870,35173.82,0,0,870,35173.82
3/27/2022,Concentrate (Bulk),Grams,0,0,2,107.74,2,107.74
12/16/2022,Concentrate (Bulk),Grams,0,0,24.5,347.75,24.5,347.75
12/28/2021,Infused (non-edible),Each,151,3796.47,0,0,151,3796.47
10/14/2020,Concentrate,Grams,0,0,161.75,9229.92,161.75,9229.92
7/2/2022,Kief,Grams,0,0,70,1491.44,70,1491.44
6/2/2022,Infused Beverage,Each,1059,8205.63,0,0,1059,8205.63
9/14/2019,Buds,Grams,0,0,23268.85,244346.8,23268.85,244346.8
8/20/2020,Infused Pre-Rolls,Grams,0,0,225.7,4812.43,225.7,4812.43
6/15/2022,Buds,Grams,0,0,42549.18,343879.03,42549.18,343879.03
4/2/2022,Vape Product,Each,3456,143458.38,0,0,3456,143458.38
10/29/2022,Concentrate (Bulk),Grams,0,0,9,188.2,9,188.2
7/19/2022,Raw Pre-Rolls,Grams,0,0,11132.6,102820.06,11132.6,102820.06
1/3/2022,Infused Beverage,Each,449,3824.27,0,0,449,3824.27
11/14/2020,Shake/Trim (by strain),Grams,0,0,901.75,8942.7,901.75,8942.7
8/30/2021,Infused (non-edible),Each,208,5679.93,0,0,208,5679.93
3/21/2020,Infused Pre-Rolls,Grams,0,0,181.05,3300.62,181.05,3300.62
1/15/2019,Buds,Grams,0,0,1300.08,13124.32,1300.08,13124.32
1/18/2019,Concentrate,Each,20,979.31,0,0,20,979.31
8/5/2021,Shake/Trim (by strain),Grams,0,0,1715.65,9060.23,1715.65,9060.23
4/8/2021,Infused (non-edible),Each,115,4054,0,0,115,4054
11/28/2018,Infused (edible),Each,298,6173.95,0,0,298,6173.95
11/30/2019,Infused Pre-Rolls,Grams,0,0,78.19,1790.87,78.19,1790.87
9/21/2022,Infused (edible),Each,3860,87514.94,0,0,3860,87514.94
7/4/2023,Concentrate (Bulk),Grams,0,0,3,158.5,3,158.5
1/5/2020,Raw Pre-Rolls,Grams,0,0,2535.78,28998.46,2535.78,28998.46
8/11/2021,Infused (edible),Each,4765,139450.35,0,0,4765,139450.35
10/14/2021,Raw Pre-Rolls,Grams,0,0,8947.1,104418.51,8947.1,104418.51
11/2/2019,Infused (edible),Each,3461,99264.02,0,0,3461,99264.02
11/15/2021,Buds,Grams,0,0,30169.78,307150.37,30169.78,307150.37
12/2/2021,Kief,Grams,0,0,47,1005.38,47,1005.38
5/17/2021,Shake/Trim (by strain),Grams,0,0,1235.25,7237.44,1235.25,7237.44
7/2/2019,Buds,Each,13,450.71,0,0,13,450.71
6/16/2020,Concentrate,Grams,0,0,199.25,10394.04,199.25,10394.04
4/3/2023,Shake/Trim,Grams,0,0,745,2306.75,745,2306.75
4/15/2019,Buds,Each,49,1301.71,0,0,49,1301.71
9/15/2019,Infused (non-edible),Each,186,6642.21,0,0,186,6642.21
8/6/2021,Concentrate (Each),Each,1797,78027.61,0,0,1797,78027.61
9/12/2022,Kief,Grams,0,0,37.25,693.45,37.25,693.45
11/15/2020,Concentrate (Each),Each,931,41916.71,0,0,931,41916.71
8/26/2022,Buds,Grams,0,0,59139.54,417901.88,59139.54,417901.88
7/9/2021,Infused Pre-Rolls,Grams,0,0,235.6,4821.81,235.6,4821.81
4/7/2023,Infused Beverage,Each,1428,10288.55,0,0,1428,10288.55
6/20/2019,Shake/Trim (by strain),Grams,0,0,162.75,1885.37,162.75,1885.37
6/13/2020,Infused (non-edible),Each,294,8896.26,0,0,294,8896.26
1/21/2022,Concentrate (Each),Each,1998,75251.87,0,0,1998,75251.87
12/17/2022,Infused (edible),Each,5519,125181.24,0,0,5519,125181.24
6/6/2022,Shake/Trim,Grams,0,0,91.3,413.71,91.3,413.71
7/14/2020,Vape Product,Each,2482,122123.62,0,0,2482,122123.62
10/18/2020,Infused Pre-Rolls,Grams,0,0,133.56,3078.73,133.56,3078.73
2/19/2023,Raw Pre-Rolls,Grams,0,0,8547.95,69611.05,8547.95,69611.05
9/4/2021,Buds,Grams,0,0,42329.36,420463.67,42329.36,420463.67
11/20/2018,Buds,Grams,0,0,441.51,5159.59,441.51,5159.59
3/28/2020,Raw Pre-Rolls,Grams,0,0,4156.79,48381.65,4156.79,48381.65
5/18/2021,Concentrate (Each),Each,1391,59482.45,0,0,1391,59482.45
2/23/2020,Shake/Trim (by strain),Grams,0,0,149,1798.65,149,1798.65
6/7/2023,Vape Product,Each,4194,120230.17,0,0,4194,120230.17
4/8/2021,Raw Pre-Rolls,Grams,0,0,8265.3,93755.51,8265.3,93755.51
1/6/2020,Shake/Trim (by strain),Grams,0,0,154.5,1700.68,154.5,1700.68
11/27/2020,Vape Product,Each,3502,146454.85,0,0,3502,146454.85
2/3/2022,Concentrate,Grams,0,0,70.78,2871.58,70.78,2871.58
2/26/2022,Infused Pre-Rolls,Grams,0,0,358.2,7771.46,358.2,7771.46
4/30/2022,Concentrate,Grams,0,0,67.5,2259.62,67.5,2259.62
9/26/2020,Shake/Trim (by strain),Grams,0,0,631,4132.3,631,4132.3
8/5/2023,Infused Beverage,Each,1300,8064.89,0,0,1300,8064.89
10/9/2019,Infused (non-edible),Each,230,8028.71,0,0,230,8028.71
12/22/2021,Shake/Trim,Grams,0,0,129,600.7,129,600.7
6/5/2020,Infused (non-edible),Each,342,9685.17,0,0,342,9685.17
5/31/2020,Infused (edible),Each,2497,72688.86,0,0,2497,72688.86
11/6/2022,Infused Pre-Rolls,Milligrams,0,0,1000,26.68,1000,26.68
11/8/2019,Kief,Grams,0,0,50,1245.32,50,1245.32
9/21/2021,Kief,Grams,0,0,72.2,1186.27,72.2,1186.27
8/14/2019,Concentrate,Grams,0,0,70.5,3552.7,70.5,3552.7
6/23/2021,Infused Pre-Rolls,Grams,0,0,173.65,3142.13,173.65,3142.13
11/25/2019,Buds,Grams,0,0,23635.98,251522.53,23635.98,251522.53
6/11/2021,Infused (edible),Each,5323,151066.82,0,0,5323,151066.82
10/3/2019,Concentrate (Each),Each,1670,64525.75,0,0,1670,64525.75
1/19/2020,Infused (edible),Each,1677,47351.15,0,0,1677,47351.15
1/17/2021,Kief,Grams,0,0,30,701.28,30,701.28
7/4/2020,Kief,Grams,0,0,32.35,687.23,32.35,687.23
7/19/2022,Concentrate (Bulk),Grams,0,0,6,228.75,6,228.75
10/9/2022,Raw Pre-Rolls,Grams,0,0,8858.8,77794.03,8858.8,77794.03
7/31/2020,Shake/Trim,Grams,0,0,114,1067.93,114,1067.93
8/25/2021,Raw Pre-Rolls,Grams,0,0,9001.65,101877.56,9001.65,101877.56
10/28/2021,Infused (edible),Each,4676,117826.22,0,0,4676,117826.22
3/16/2022,Infused Beverage,Each,877,7377.7,0,0,877,7377.7
1/2/2022,Shake/Trim (by strain),Grams,0,0,744,4148.93,744,4148.93
8/12/2021,Infused (non-edible),Each,161,5030.73,0,0,161,5030.73
9/9/2019,Concentrate (Each),Each,2429,107509.56,0,0,2429,107509.56
12/14/2020,Shake/Trim,Grams,0,0,225,1027.71,225,1027.71
1/4/2021,Concentrate,Grams,0,0,261,13378.24,261,13378.24
12/30/2020,Shake/Trim (by strain),Grams,0,0,975,6510.99,975,6510.99
5/24/2023,Concentrate,Grams,0,0,78.5,2402.6,78.5,2402.6
4/26/2023,Buds,Grams,0,0,36693.18,219829.95,36693.18,219829.95
5/22/2022,Vape Product,Each,2367,95836.71,0,0,2367,95836.71
11/21/2020,Infused (non-edible),Each,326,8299.12,0,0,326,8299.12
4/9/2023,Kief,Grams,0,0,26,447.15,26,447.15
3/16/2023,Concentrate (Bulk),Grams,0,0,32.5,440.96,32.5,440.96
9/4/2021,Shake/Trim (by strain),Grams,0,0,1044.55,5395.71,1044.55,5395.71
5/2/2020,Infused Pre-Rolls,Grams,0,0,196,4113.23,196,4113.23
7/11/2022,Concentrate (Bulk),Grams,0,0,1,38.81,1,38.81
6/29/2019,Vape Product,Each,13,657.62,0,0,13,657.62
1/27/2022,Infused (non-edible),Each,128,4862.86,0,0,128,4862.86
5/30/2020,Concentrate (Each),Each,1596,72097.07,0,0,1596,72097.07
2/28/2023,Kief,Milligrams,0,0,1000,26.2,1000,26.2
4/13/2021,Shake/Trim (by strain),Grams,0,0,824,5158.55,824,5158.55
11/8/2019,Infused Pre-Rolls,Grams,0,0,118.63,2188.38,118.63,2188.38
2/3/2021,Buds,Grams,0,0,41125.82,439449.13,41125.82,439449.13
5/24/2021,Infused (non-edible),Each,147,4288.97,0,0,147,4288.97
9/6/2020,Concentrate,Grams,0,0,128.75,6569.83,128.75,6569.83
7/2/2020,Suppository,Each,1,33,0,0,1,33
12/3/2021,Vape Product,Each,3353,155401.68,0,0,3353,155401.68
11/16/2019,Raw Pre-Rolls,Grams,0,0,5452.66,61000.24,5452.66,61000.24
6/7/2020,Concentrate (Each),Each,1107,47633.03,0,0,1107,47633.03
4/9/2023,Concentrate (Bulk),Grams,0,0,16,586.96,16,586.96
6/20/2023,Shake/Trim,Grams,0,0,595.5,1609.84,595.5,1609.84
6/17/2020,Buds,Grams,0,0,36061.6,396038.35,36061.6,396038.35
7/13/2020,Infused Pre-Rolls,Grams,0,0,134.25,2944.74,134.25,2944.74
2/18/2022,Infused Beverage,Each,1335,11466.02,0,0,1335,11466.02
8/6/2022,Infused (edible),Each,4244,92854.38,0,0,4244,92854.38
8/14/2022,Concentrate,Grams,0,0,57,2090.82,57,2090.82
3/8/2023,Concentrate (Each),Each,1582,48071.66,0,0,1582,48071.66
8/19/2023,Concentrate,Milligrams,0,0,1000,45,1000,45
2/15/2020,Vape Product,Each,1552,76356.85,0,0,1552,76356.85
9/9/2022,Infused Pre-Rolls,Grams,0,0,589.91,10033.56,589.91,10033.56
1/31/2023,Infused Pre-Rolls,Grams,0,0,416.1,8226.23,416.1,8226.23
5/15/2023,Infused Pre-Rolls,Grams,0,0,454.11,7901.61,454.11,7901.61
6/4/2023,Kief,Grams,0,0,28,426.41,28,426.41
7/21/2021,Shake/Trim,Grams,0,0,143,864.32,143,864.32
8/29/2020,Kief,Grams,0,0,54,1189.99,54,1189.99
5/2/2019,Infused (non-edible),Each,286,11309.54,0,0,286,11309.54
1/12/2021,Infused (edible),Each,3921,119821.2,0,0,3921,119821.2
8/29/2020,Infused (edible),Each,4388,141134.04,0,0,4388,141134.04
6/21/2023,Buds,Grams,0,0,39756.65,232128.53,39756.65,232128.53
6/9/2023,Immature Plants,Each,3,75,0,0,3,75
5/3/2021,Infused Beverage,Each,554,4391.7,0,0,554,4391.7
8/12/2022,Concentrate (Each),Each,2051,70989.87,0,0,2051,70989.87
11/22/2020,Kief,Grams,0,0,20,458.38,20,458.38
2/25/2021,Vape Product,Each,2981,133949.97,0,0,2981,133949.97
4/17/2023,Concentrate (Each),Each,1018,32211.73,0,0,1018,32211.73
1/27/2020,Concentrate,Grams,0,0,126.5,6341.11,126.5,6341.11
5/16/2023,Infused (edible),Each,3828,81301.83,0,0,3828,81301.83
7/19/2023,Raw Pre-Rolls,Grams,0,0,11728.35,89803.62,11728.35,89803.62
11/9/2020,Raw Pre-Rolls,Grams,0,0,5911.69,69282.43,5911.69,69282.43
3/9/2023,Vape Product,Each,3952,118916.88,0,0,3952,118916.88
12/9/2020,Buds,Grams,0,0,32329.19,347950.47,32329.19,347950.47
5/12/2022,Infused Pre-Rolls,Grams,0,0,292.59,5679.53,292.59,5679.53
8/19/2021,Suppository,Each,4,110.05,0,0,4,110.05
8/12/2020,Buds,Grams,0,0,35854.66,394718.86,35854.66,394718.86
6/26/2020,Raw Pre-Rolls,Grams,0,0,8516.01,96091.75,8516.01,96091.75
11/7/2022,Shake/Trim,Grams,0,0,231.6,817.02,231.6,817.02
6/17/2022,Concentrate (Each),Each,2092,69494.38,0,0,2092,69494.38
10/20/2021,Concentrate,Grams,0,0,31.5,1457.36,31.5,1457.36
12/22/2022,Infused Beverage,Each,1875,11967.87,0,0,1875,11967.87
10/18/2019,Suppository,Each,2,30,0,0,2,30
11/7/2022,Infused Pre-Rolls,Grams,0,0,567.39,10025.89,567.39,10025.89
8/7/2021,Kief,Grams,0,0,91.27,1497.61,91.27,1497.61
4/21/2023,Infused (edible),Each,5658,108598.03,0,0,5658,108598.03
8/4/2020,Raw Pre-Rolls,Grams,0,0,6286.03,72210.02,6286.03,72210.02
12/19/2019,Concentrate,Grams,0,0,186.5,9687.3,186.5,9687.3
3/20/2022,Infused Pre-Rolls,Grams,0,0,219.12,4554.71,219.12,4554.71
10/7/2020,Infused (edible),Each,3036,92207.99,0,0,3036,92207.99
1/27/2023,Vape Product,Each,4241,133108.55,0,0,4241,133108.55
8/20/2023,Shake/Trim (by strain),Grams,0,0,1547,3642.32,1547,3642.32
4/25/2022,Concentrate (Each),Each,1219,42713.22,0,0,1219,42713.22
5/28/2021,Infused Beverage,Each,1994,13428.02,0,0,1994,13428.02
8/19/2023,Infused (edible),Each,4489,88672.65,0,0,4489,88672.65
12/19/2018,Buds,Each,96,2460.07,0,0,96,2460.07
10/25/2019,Buds,Each,1,15,0,0,1,15
3/9/2020,Vape Product,Each,1218,60631.99,0,0,1218,60631.99
9/23/2022,Kief,Grams,0,0,62,982.33,62,982.33
8/13/2021,Shake/Trim,Grams,0,0,575.45,2186.41,575.45,2186.41
2/4/2021,Infused (edible),Each,4619,140362.53,0,0,4619,140362.53
4/5/2021,Vape Product,Each,2805,125049.37,0,0,2805,125049.37
12/8/2018,Infused (non-edible),Each,14,449.89,0,0,14,449.89
7/23/2019,Raw Pre-Rolls,Each,2,11.12,0,0,2,11.12
6/24/2023,Raw Pre-Rolls,Grams,0,0,13532.3,97518.97,13532.3,97518.97
12/2/2020,Raw Pre-Rolls,Grams,0,0,8051.3,84901.07,8051.3,84901.07
12/29/2022,Concentrate (Each),Each,1598,48365.36,0,0,1598,48365.36
3/6/2023,Infused Pre-Rolls,Milligrams,0,0,400,24,400,24
11/28/2019,Buds,Grams,0,0,255,3353.94,255,3353.94
9/8/2022,Concentrate,Grams,0,0,105.5,3232.88,105.5,3232.88
11/29/2022,Infused Beverage,Each,609,3869.3,0,0,609,3869.3
9/27/2021,Concentrate,Grams,0,0,45,1993.16,45,1993.16
8/24/2021,Buds,Grams,0,0,42667.05,427480.38,42667.05,427480.38
10/10/2022,Buds,Grams,0,0,35976.42,249122.79,35976.42,249122.79
7/1/2023,Concentrate (Each),Each,1454,46428.44,0,0,1454,46428.44
10/13/2022,Shake/Trim,Grams,0,0,63,235,63,235
10/10/2022,Concentrate (Each),Each,1241,38374.39,0,0,1241,38374.39
12/15/2019,Kief,Grams,0,0,18,493.79,18,493.79
2/18/2019,Infused (non-edible),Each,8,277.5,0,0,8,277.5
7/29/2023,Infused Pre-Rolls,Grams,0,0,642.55,11521.57,642.55,11521.57
